vaccineStrain	compareStrain	tipDate	mean_N	median_N	min_N	max_N	mean_S	median_S	min_S	max_S
EPI686117_A_Hong_Kong_15611_2015	KY949675_A_Linkou_0175_2016	2016.12.12	0	0	0	0	12.247	13	10	29
EPI686117_A_Hong_Kong_15611_2015	KY949682_A_Linkou_0191_2016	2016.12.30	0.014	0	0	6	12.44	13	10	100
EPI686117_A_Hong_Kong_15611_2015	KY949699_A_Linkou_0187_2016	2016.12.27	0.002	0	0	2	8.494	8	8	12
EPI686117_A_Hong_Kong_15611_2015	KY949700_A_Keelung_0082_2016	2016.11.30	0.002	0	0	2	11.493	11	11	33
EPI686117_A_Hong_Kong_15611_2015	KY949766_A_Taipei_0088_2016	2016.12.6	0.002	0	0	2	11.515	11	11	55
EPI686117_A_Hong_Kong_15611_2015	KY949786_A_Keelung_0097_2016	2016.12.20	1.004	1	1	3	9.587	9	9	87
EPI686117_A_Hong_Kong_15611_2015	KY949826_A_Taipei_0092_2016	2016.12.19	2	2	2	2	7.505	7	7	12
EPI686117_A_Hong_Kong_15611_2015	KY949862_A_Keelung_0089_2016	2016.12.8	2.002	2	2	4	12.598	13	11	29
EPI686117_A_Hong_Kong_15611_2015	KY949934_A_Keelung_0099_2016	2016.12.21	1.002	1	1	3	9.491	9	9	29
EPI686117_A_Hong_Kong_15611_2015	KY949967_A_Linkou_0169_2016	2016.12.2	0	0	0	0	8.519	8	8	28
EPI686117_A_Hong_Kong_15611_2015	KY950051_A_Linkou_0186_2016	2016.12.26	1.002	1	1	3	16.617	17	15	39
EPI686117_A_Hong_Kong_15611_2015	KY950096_A_Linkou_0181_2016	2016.12.21	1.018	1	1	7	14.415	15	12	85
EPI686117_A_Hong_Kong_15611_2015	KY950133_A_Keelung_0095_2016	2016.12.14	1.004	1	1	3	9.549	9	9	87
EPI686117_A_Hong_Kong_15611_2015	KY950211_A_Linkou_0185_2016	2016.12.24	1.014	1	1	7	14.431	15	12	85
EPI686117_A_Hong_Kong_15611_2015	MF736980_A_Vologda_CRIE_172_2016	2016.12.17	2.019	2	2	14	22.847	22	19	146
EPI686117_A_Hong_Kong_15611_2015	MF736996_A_Karachay_Cherkess_CRIE_301_2017	2017.2.28	1.002	1	1	3	18.311	19	16	87
EPI686117_A_Hong_Kong_15611_2015	MF783012_A_Rochester_U029_2017	2017.1.20	2.002	2	2	4	17.622	18	16	32
EPI686117_A_Hong_Kong_15611_2015	MG198917_A_Guangdong_SKLRD01_2017	2017.7.15	0.002	0	0	2	15.624	16	14	36
EPI686117_A_Hong_Kong_15611_2015	MG856322_A_Karachay_Cherkess_CRIE_296_2016	2016.12.11	0.002	0	0	2	16.301	17	14	83
EPI686117_A_Hong_Kong_15611_2015	MG974447_A_Kansas_14_2017	2017.12.14	0.002	0	0	2	8.497	8	8	30
EPI686117_A_Hong_Kong_15611_2015	MG984182_A_Shanghai_10_2017	2017.1.10	1.006	1	1	3	10.504	10	9	30
EPI686117_A_Hong_Kong_15611_2015	MG984190_A_Shanghai_11_2017	2017.1.11	1.006	1	1	3	10.609	10	9	88
EPI686117_A_Hong_Kong_15611_2015	MG984198_A_Shanghai_12_2017	2017.1.13	1.008	1	1	3	10.564	10	9	88
EPI686117_A_Hong_Kong_15611_2015	MG984222_A_Shanghai_15_2017	2017.1.22	2.006	2	2	4	8.612	8	7	86
EPI686117_A_Hong_Kong_15611_2015	MG984230_A_Shanghai_16_2017	2017.1.25	1.02	1	1	9	10.704	10	9	148
EPI686117_A_Hong_Kong_15611_2015	MG984238_A_Shanghai_17_2017	2017.1.25	1.006	1	1	3	10.609	10	9	88
EPI686117_A_Hong_Kong_15611_2015	MG984246_A_Shanghai_18_2017	2017.1.26	0.004	0	0	2	10.551	10	9	36
EPI686117_A_Hong_Kong_15611_2015	MG984254_A_Shanghai_19_2017	2017.1.31	0.008	0	0	2	10.602	10	9	88
EPI686117_A_Hong_Kong_15611_2015	MG984270_A_Shanghai_20_2017	2017.2.3	1.006	1	1	3	8.576	8	7	86
EPI686117_A_Hong_Kong_15611_2015	MG984278_A_Shanghai_21_2017	2017.2.6	2.01	2	2	10	11.608	11	10	89
EPI686117_A_Hong_Kong_15611_2015	MG984286_A_Shanghai_29_2017	2017.5.16	0.002	0	0	2	17.597	18	16	22
EPI686117_A_Hong_Kong_15611_2015	MG984302_A_Shanghai_30_2017	2017.6.23	0.012	0	0	8	17.733	18	16	148
EPI686117_A_Hong_Kong_15611_2015	MG984310_A_Shanghai_31_2017	2017.6.23	0.008	0	0	4	10.035	10	8	81
EPI686117_A_Hong_Kong_15611_2015	MG984318_A_Shanghai_32_2017	2017.7.19	0.002	0	0	2	16.62	17	15	37
EPI686117_A_Hong_Kong_15611_2015	MG984326_A_Shanghai_33_2017	2017.7.25	1.01	1	1	3	16.706	17	15	89
EPI686117_A_Hong_Kong_15611_2015	MG984342_A_Shanghai_35_2017	2017.7.31	1.01	1	1	3	16.706	17	15	89
EPI686117_A_Hong_Kong_15611_2015	MG984350_A_Shanghai_36_2017	2017.8.9	0.006	0	0	4	17.674	18	16	93
EPI686117_A_Hong_Kong_15611_2015	MG984358_A_Shanghai_37_2017	2017.8.9	1.004	1	1	3	17.623	18	16	38
EPI686117_A_Hong_Kong_15611_2015	MG984366_A_Shanghai_38_2017	2017.8.11	0.002	0	0	2	17.597	18	16	22
EPI686117_A_Hong_Kong_15611_2015	MG984390_A_Shanghai_40_2017	2017.8.19	0.016	0	0	6	16.846	17	15	109
EPI686117_A_Hong_Kong_15611_2015	MG984398_A_Shanghai_41_2017	2017.8.19	1.008	1	1	3	16.624	17	15	37
EPI686117_A_Hong_Kong_15611_2015	MG984414_A_Shanghai_43_2017	2017.8.21	0.004	0	0	2	17.625	18	16	38
EPI686117_A_Hong_Kong_15611_2015	MG984430_A_Shanghai_45_2017	2017.8.23	1.008	1	1	3	16.602	17	15	21
EPI686117_A_Hong_Kong_15611_2015	MG984438_A_Shanghai_46_2017	2017.8.29	1.004	1	1	3	17.601	18	16	22
EPI686117_A_Hong_Kong_15611_2015	MG984446_A_Shanghai_47_2017	2017.8.29	0.002	0	0	2	16.618	17	15	37
EPI686117_A_Hong_Kong_15611_2015	MG984462_A_Shanghai_49_2017	2017.9.5	0.004	0	0	2	18.619	19	17	33
EPI686117_A_Hong_Kong_15611_2015	MG984478_A_Shanghai_50_2017	2017.9.6	0.002	0	0	2	16.618	17	15	37
EPI686117_A_Hong_Kong_15611_2015	MG984486_A_Shanghai_51_2017	2017.9.8	1.004	1	1	3	17.671	18	16	90
EPI686117_A_Hong_Kong_15611_2015	MG984502_A_Shanghai_53_2017	2017.9.13	0.01	0	0	8	16.728	17	15	147
EPI686117_A_Hong_Kong_15611_2015	MG984518_A_Shanghai_7_2016	2016.12.30	2.004	2	2	4	11.6	11	10	89
EPI686117_A_Hong_Kong_15611_2015	MH637447_A_Linkou_0335_2017	2017.7.18	0.002	0	0	2	20.612	21	19	25
EPI686117_A_Hong_Kong_15611_2015	MH637456_A_Linkou_0266_2017	2017.3.16	0.002	0	0	2	18.622	19	17	39
EPI686117_A_Hong_Kong_15611_2015	MH637483_A_Baltimore_P0247_2018	2018.1.14	0.006	0	0	2	13.618	13	12	91
EPI686117_A_Hong_Kong_15611_2015	MH637488_A_Baltimore_P0279_2018	2018.2.2	0.004	0	0	2	8.503	8	8	28
EPI686117_A_Hong_Kong_15611_2015	MH637511_A_Baltimore_P0243_2018	2018.1.11	1.006	1	1	3	10.505	10	10	30
EPI686117_A_Hong_Kong_15611_2015	MH637528_A_Baltimore_P0241_2018	2018.1.10	1.006	1	1	3	8.599	8	8	86
EPI686117_A_Hong_Kong_15611_2015	MH637557_A_Keelung_0113_2017	2017.1.16	0	0	0	0	8.492	8	8	12
EPI686117_A_Hong_Kong_15611_2015	MH637565_A_Baltimore_P0255_2018	2018.1.20	0.008	0	0	2	14.63	14	13	92
EPI686117_A_Hong_Kong_15611_2015	MH637576_A_Linkou_0302_2017	2017.6.20	0.02	0	0	8	17.433	18	15	88
EPI686117_A_Hong_Kong_15611_2015	MH637596_A_Baltimore_P0304_2018	2018.2.13	0.008	0	0	2	14.618	14	13	92
EPI686117_A_Hong_Kong_15611_2015	MH637603_A_Baltimore_P0238_2018	2018.1.8	0.004	0	0	2	15.586	15	14	35
EPI686117_A_Hong_Kong_15611_2015	MH637648_A_Taipei_0122_2017	2017.2.2	0.004	0	0	2	11.615	11	10	89
EPI686117_A_Hong_Kong_15611_2015	MH637673_A_Baltimore_P0237_2018	2018.1.7	0.012	0	0	8	13.676	13	12	149
EPI686117_A_Hong_Kong_15611_2015	MH637679_A_Taipei_0123_2017	2017.2.3	1.002	1	1	3	12.332	13	10	84
EPI686117_A_Hong_Kong_15611_2015	MH637687_A_Baltimore_P0286_2018	2018.2.5	2.01	2	2	4	17.574	17	16	95
EPI686117_A_Hong_Kong_15611_2015	MH637707_A_Keelung_0161_2017	2017.4.7	2.016	2	2	8	17.85	18	16	110
EPI686117_A_Hong_Kong_15611_2015	MH637726_A_Baltimore_P0239_2018	2018.1.8	2.004	2	2	4	13.532	13	12	33
EPI686117_A_Hong_Kong_15611_2015	MH637730_A_Baltimore_P0283_2018	2018.2.4	1.006	1	1	3	9.597	9	9	87
EPI686117_A_Hong_Kong_15611_2015	MH637747_A_Baltimore_P0232_2018	2018.1.2	0.004	0	0	2	13.538	13	12	33
EPI686117_A_Hong_Kong_15611_2015	MH637752_A_Linkou_0206_2017	2017.1.17	3.062	4	2	6	12.525	12	12	32
EPI686117_A_Hong_Kong_15611_2015	MH637768_A_Baltimore_P0242_2018	2018.1.11	1.018	1	1	7	14.778	14	13	112
EPI686117_A_Hong_Kong_15611_2015	MH637783_A_Baltimore_P0244_2018	2018.1.11	0.008	0	0	2	14.584	14	13	92
EPI686117_A_Hong_Kong_15611_2015	MH637808_A_Baltimore_P0298_2018	2018.2.10	0.012	0	0	8	14.618	14	13	92
EPI686117_A_Hong_Kong_15611_2015	MH701747_A_New_Jersey_93924_2018	2018.2.20	2.018	2	2	8	17.783	17	16	115
EPI686117_A_Hong_Kong_15611_2015	MH701755_A_New_Jersey_93934_2018	2018.2.21	2.004	2	2	4	17.527	17	16	37
EPI686117_A_Hong_Kong_15611_2015	MK159064_A_Jeonbuk_736_2017	2017.7.17	1.008	1	1	3	13.634	13	12	91
EPI686117_A_Hong_Kong_15611_2015	MK159072_A_Gyeongbuk_745_2017	2017.9.4	2.012	2	2	4	16.653	16	15	94
EPI686117_A_Hong_Kong_15611_2015	MK640910_A_China_80241_2016	2016.12.6	2.018	2	2	8	11.822	12	10	106
EPI686117_A_Hong_Kong_15611_2015	MK640913_A_China_81105_2017	2017.1.4	0.004	0	0	2	10.552	10	9	30
EPI686117_A_Hong_Kong_15611_2015	MK640914_A_China_81129_2017	2017.1.5	1.006	1	1	3	10.622	10	9	88
EPI686117_A_Hong_Kong_15611_2015	MK640915_A_China_81891_2017	2017.2.1	3.006	3	3	5	12.691	13	11	87
EPI686117_A_Hong_Kong_15611_2015	MN154312_A_Washington_9752_2019	2019.3.15	1.006	1	1	3	16.617	16	16	94
EPI686117_A_Hong_Kong_15611_2015	MN170167_A_Washington_9147_2019	2019.3.10	1.016	1	1	7	16.693	16	16	114
EPI686117_A_Hong_Kong_15611_2015	MN170183_A_Washington_9149_2019	2019.3.11	1.012	1	1	9	16.617	16	16	94
EPI686117_A_Hong_Kong_15611_2015	MN170191_A_Washington_9150_2019	2019.3.11	1.004	1	1	3	16.523	16	16	36
EPI686117_A_Hong_Kong_15611_2015	MN170207_A_Washington_9153_2019	2019.3.14	1.004	1	1	3	16.521	16	16	36
EPI686117_A_Hong_Kong_15611_2015	MN170223_A_Washington_9155_2019	2019.3.14	1.006	1	1	3	16.621	16	16	96
EPI686117_A_Hong_Kong_15611_2015	MN304051_A_Basel_USB003343_1_2016	2016.12.27	2	2	2	2	6.503	6	6	26
EPI686117_A_Hong_Kong_15611_2015	MN304056_A_Basel_USB003348_1_2016	2016.12.30	0.002	0	0	2	7.479	7	7	11
EPI686117_A_Hong_Kong_15611_2015	MN304081_A_Basel_USB003378_1_2017	2017.1.13	0	0	0	0	10.525	10	10	54
EPI686117_A_Hong_Kong_15611_2015	MN304116_A_Basel_USB003451_1_2017	2017.2.2	0.006	0	0	2	10.643	10	10	88
EPI686117_A_Hong_Kong_15611_2015	MN304117_A_Basel_USB003452_1_2017	2017.2.2	0.01	0	0	6	10.632	10	9	108
EPI686117_A_Hong_Kong_15611_2015	MN304125_A_Basel_USB003503_1_2017	2017.2.5	2.008	2	2	10	9.61	9	9	87
EPI686117_A_Hong_Kong_15611_2015	MN304128_A_Basel_USB003507_1_2017	2017.2.6	2.009	2	2	4	9.665	9	9	29
EPI686117_A_Hong_Kong_15611_2015	MN304158_A_Basel_USB001568_1_2017	2017.1.2	1.004	1	1	3	20.23	21	18	37
EPI686117_A_Hong_Kong_15611_2015	MN304160_A_Basel_USB002230_1_2017	2017.1.2	2.006	2	2	4	8.527	8	8	28
EPI686117_A_Hong_Kong_15611_2015	MN304174_A_Basel_USB001581_1_2017	2017.1.3	0.008	0	0	2	10.604	10	9	88
EPI686117_A_Hong_Kong_15611_2015	MN304184_A_Basel_USB001592_1_2017	2017.1.4	1.02	1	1	9	19.41	20	17	90
EPI686117_A_Hong_Kong_15611_2015	MN304199_A_Basel_USB001639_1_2017	2017.1.4	1	1	1	1	9.491	9	9	13
EPI686117_A_Hong_Kong_15611_2015	MN304202_A_Basel_USB002304_1_2017	2017.1.4	2.02	2	2	10	19.408	20	17	90
EPI686117_A_Hong_Kong_15611_2015	MN304206_A_Basel_USB001584_1_2017	2017.1.4	2.012	2	2	8	10.662	10	10	108
EPI686117_A_Hong_Kong_15611_2015	MN304230_A_Basel_USB002323_1_2017	2017.1.6	1	1	1	1	8.477	8	8	12
EPI686117_A_Hong_Kong_15611_2015	MN304260_A_Basel_USB002443_1_2017	2017.1.7	0.004	0	0	2	10.508	10	9	30
EPI686117_A_Hong_Kong_15611_2015	MN304284_A_Basel_USB002561_1_2017	2017.1.9	1.004	1	1	3	19.234	20	17	36
EPI686117_A_Hong_Kong_15611_2015	MN304303_A_Basel_USB002594_1_2017	2017.1.10	0.004	0	0	2	10.603	10	10	88
EPI686117_A_Hong_Kong_15611_2015	MN304347_A_Basel_USB002671_1_2017	2017.1.13	1.004	1	1	3	19.236	20	17	36
EPI686117_A_Hong_Kong_15611_2015	MN304376_A_Basel_USB002722_1_2017	2017.1.17	0	0	0	0	8.513	8	8	28
EPI686117_A_Hong_Kong_15611_2015	MN304409_A_Basel_USB002775_1_2017	2017.1.22	0.006	0	0	2	10.61	10	9	88
EPI686117_A_Hong_Kong_15611_2015	MN304423_A_Basel_USB002825_1_2017	2017.1.23	0.002	0	0	2	18.612	19	17	23
EPI686117_A_Hong_Kong_15611_2015	MN304459_A_Basel_USB002891_1_2017	2017.1.29	1.011	1	1	3	9.608	9	8	87
EPI686117_A_Hong_Kong_15611_2015	MN304483_A_Basel_USB002922_1_2017	2017.2.1	2.004	2	2	4	19.236	20	17	36
EPI686117_A_Hong_Kong_15611_2015	MN304521_A_Basel_USB002995_1_2017	2017.2.5	2.026	2	2	4	9.633	9	9	87
EPI686117_A_Hong_Kong_15611_2015	MN304543_A_Basel_USB003034_1_2017	2017.2.7	2.011	2	2	4	9.723	9	9	87
EPI686117_A_Hong_Kong_15611_2015	MN304587_A_Basel_USB003307_1_2017	2017.2.25	1	1	1	1	8.515	8	8	28
EPI686117_A_Hong_Kong_15611_2015	MN304604_A_Basel_USB002047_1_2016	2016.12.10	2.002	2	2	4	8.545	8	8	52
EPI686117_A_Hong_Kong_15611_2015	MN304638_A_Basel_USB002088_1_2016	2016.12.24	0.01	0	0	8	11.598	11	10	89
EPI686117_A_Hong_Kong_15611_2015	MN304643_A_Basel_USB002097_1_2016	2016.12.25	1.018	1	1	7	19.422	20	17	106
EPI686117_A_Hong_Kong_15611_2015	MN304651_A_Basel_USB002098_1_2016	2016.12.25	0.004	0	0	2	11.558	11	10	89
EPI686117_A_Hong_Kong_15611_2015	MN304652_A_Basel_USB001532_1_2016	2016.12.26	1.004	1	1	3	19.23	20	17	36
EPI686117_A_Hong_Kong_15611_2015	MN304663_A_Basel_USB001539_1_2016	2016.12.27	1.004	1	1	3	11.61	11	10	89
EPI686117_A_Hong_Kong_15611_2015	MN304664_A_Basel_USB001538_1_2016	2016.12.27	1	1	1	1	7.473	7	7	11
EPI686117_A_Hong_Kong_15611_2015	MN304667_A_Basel_USB001537_1_2016	2016.12.27	0.004	0	0	2	11.596	11	10	89
EPI686117_A_Hong_Kong_15611_2015	MN304668_A_Basel_USB002128_1_2016	2016.12.27	1.014	1	1	9	9.704	9	9	145
EPI686117_A_Hong_Kong_15611_2015	MN304672_A_Basel_USB002199_1_2016	2016.12.27	1	1	1	1	7.479	7	7	11
EPI686117_A_Hong_Kong_15611_2015	MN304679_A_Basel_USB002138_1_2016	2016.12.28	0.002	0	0	2	9.597	9	9	91
EPI686117_A_Hong_Kong_15611_2015	MN304682_A_Basel_USB001546_1_2016	2016.12.29	2.008	2	2	10	9.585	9	9	87
EPI686117_A_Hong_Kong_15611_2015	MN304687_A_Basel_USB002180_1_2016	2016.12.29	1.008	1	1	5	19.265	20	17	86
EPI686117_A_Hong_Kong_15611_2015	MN304690_A_Basel_USB002178_1_2016	2016.12.29	3	3	3	3	9.49	9	9	29
EPI686117_A_Hong_Kong_15611_2015	MN304704_A_Basel_USB001552_1_2016	2016.12.31	2	2	2	2	9.518	9	9	15
EPI686117_A_Hong_Kong_15611_2015	MN304711_A_Basel_USB001562_1_2016	2016.12.31	3.002	3	3	5	5.533	5	5	49
