vaccineStrain	compareStrain	tipDate	mean_N	median_N	min_N	max_N	mean_S	median_S	min_S	max_S
EPI686117_A_Hong_Kong_15611_2015	CY266079_A_Florida_87_2017	2017.10.25	0.524	0	0	2	1.008	1	1	3
EPI686117_A_Hong_Kong_15611_2015	KY949675_A_Linkou_0175_2016	2016.12.12	5.042	5	5	17	1.163	1	0	20
EPI686117_A_Hong_Kong_15611_2015	KY949682_A_Linkou_0191_2016	2016.12.30	4.028	4	4	16	1.15	1	0	20
EPI686117_A_Hong_Kong_15611_2015	KY949699_A_Linkou_0187_2016	2016.12.27	0.633	0	0	11	2.019	2	2	15
EPI686117_A_Hong_Kong_15611_2015	KY949700_A_Keelung_0082_2016	2016.11.30	0.569	0	0	16	1.042	1	1	21
EPI686117_A_Hong_Kong_15611_2015	KY949766_A_Taipei_0088_2016	2016.12.6	0.548	0	0	3	1.014	1	1	3
EPI686117_A_Hong_Kong_15611_2015	KY949786_A_Keelung_0097_2016	2016.12.20	0.551	0	0	4	2.014	2	2	4
EPI686117_A_Hong_Kong_15611_2015	KY949826_A_Taipei_0092_2016	2016.12.19	0.548	0	0	3	1.016	1	1	3
EPI686117_A_Hong_Kong_15611_2015	KY949862_A_Keelung_0089_2016	2016.12.8	4.062	4	4	20	1.382	1	1	21
EPI686117_A_Hong_Kong_15611_2015	KY949934_A_Keelung_0099_2016	2016.12.21	0.559	0	0	11	1.029	1	1	14
EPI686117_A_Hong_Kong_15611_2015	KY949967_A_Linkou_0169_2016	2016.12.2	1.584	1	1	17	1.326	1	1	21
EPI686117_A_Hong_Kong_15611_2015	KY950051_A_Linkou_0186_2016	2016.12.26	3.038	3	3	15	2.346	2	2	22
EPI686117_A_Hong_Kong_15611_2015	KY950096_A_Linkou_0181_2016	2016.12.21	4.028	4	4	16	1.148	1	0	20
EPI686117_A_Hong_Kong_15611_2015	KY950133_A_Keelung_0095_2016	2016.12.14	0.58	0	0	16	1.055	1	1	21
EPI686117_A_Hong_Kong_15611_2015	KY950211_A_Linkou_0185_2016	2016.12.24	4.004	4	4	6	1.422	1	1	4
EPI686117_A_Hong_Kong_15611_2015	MF736980_A_Vologda_CRIE_172_2016	2016.12.17	4.061	4	4	16	1.507	1	1	19
EPI686117_A_Hong_Kong_15611_2015	MF736996_A_Karachay_Cherkess_CRIE_301_2017	2017.2.28	4.028	4	4	16	1.464	1	1	19
EPI686117_A_Hong_Kong_15611_2015	MF783012_A_Rochester_U029_2017	2017.1.20	3.009	3	3	10	2.301	2	2	15
EPI686117_A_Hong_Kong_15611_2015	MG198917_A_Guangdong_SKLRD01_2017	2017.7.15	1.577	1	1	12	3.019	3	2	16
EPI686117_A_Hong_Kong_15611_2015	MG856322_A_Karachay_Cherkess_CRIE_296_2016	2016.12.11	4.011	4	4	11	1.437	1	1	12
EPI686117_A_Hong_Kong_15611_2015	MG974447_A_Kansas_14_2017	2017.12.14	5.036	5	5	17	3.812	3	3	21
EPI686117_A_Hong_Kong_15611_2015	MG984182_A_Shanghai_10_2017	2017.1.10	1.575	1	1	12	3.021	3	3	16
EPI686117_A_Hong_Kong_15611_2015	MG984190_A_Shanghai_11_2017	2017.1.11	0.574	0	0	11	1.017	1	1	14
EPI686117_A_Hong_Kong_15611_2015	MG984198_A_Shanghai_12_2017	2017.1.13	0.576	0	0	11	1.017	1	1	14
EPI686117_A_Hong_Kong_15611_2015	MG984222_A_Shanghai_15_2017	2017.1.22	1.645	1	1	17	2.032	2	2	22
EPI686117_A_Hong_Kong_15611_2015	MG984230_A_Shanghai_16_2017	2017.1.25	1.659	1	1	17	5.058	5	5	25
EPI686117_A_Hong_Kong_15611_2015	MG984238_A_Shanghai_17_2017	2017.1.25	2.661	2	2	18	4.064	4	4	24
EPI686117_A_Hong_Kong_15611_2015	MG984246_A_Shanghai_18_2017	2017.1.26	2.642	2	2	18	4.036	4	4	24
EPI686117_A_Hong_Kong_15611_2015	MG984254_A_Shanghai_19_2017	2017.1.31	1.628	1	1	5	3.016	3	3	11
EPI686117_A_Hong_Kong_15611_2015	MG984270_A_Shanghai_20_2017	2017.2.3	2.661	2	2	18	4.064	4	4	24
EPI686117_A_Hong_Kong_15611_2015	MG984278_A_Shanghai_21_2017	2017.2.6	2.637	2	2	13	4.031	4	4	17
EPI686117_A_Hong_Kong_15611_2015	MG984286_A_Shanghai_29_2017	2017.5.16	2.661	2	2	18	4.064	4	4	24
EPI686117_A_Hong_Kong_15611_2015	MG984302_A_Shanghai_30_2017	2017.6.23	4.663	4	4	20	3.054	3	3	23
EPI686117_A_Hong_Kong_15611_2015	MG984310_A_Shanghai_31_2017	2017.6.23	2.63	2	2	6	4.024	4	4	12
EPI686117_A_Hong_Kong_15611_2015	MG984318_A_Shanghai_32_2017	2017.7.19	2.661	2	2	18	4.064	4	4	24
EPI686117_A_Hong_Kong_15611_2015	MG984326_A_Shanghai_33_2017	2017.7.25	2.624	2	2	6	2.005	2	2	4
EPI686117_A_Hong_Kong_15611_2015	MG984342_A_Shanghai_35_2017	2017.7.31	2.661	2	2	18	4.064	4	4	24
EPI686117_A_Hong_Kong_15611_2015	MG984350_A_Shanghai_36_2017	2017.8.9	1.637	1	1	12	2.017	2	2	15
EPI686117_A_Hong_Kong_15611_2015	MG984358_A_Shanghai_37_2017	2017.8.9	1.575	1	1	16	1.025	1	1	18
EPI686117_A_Hong_Kong_15611_2015	MG984366_A_Shanghai_38_2017	2017.8.11	1.564	1	1	3	1.004	1	1	3
EPI686117_A_Hong_Kong_15611_2015	MG984390_A_Shanghai_40_2017	2017.8.19	1.573	1	1	12	3.019	3	3	16
EPI686117_A_Hong_Kong_15611_2015	MG984398_A_Shanghai_41_2017	2017.8.19	0.572	0	0	11	1.017	1	1	14
EPI686117_A_Hong_Kong_15611_2015	MG984414_A_Shanghai_43_2017	2017.8.21	0.58	0	0	15	1.021	1	1	18
EPI686117_A_Hong_Kong_15611_2015	MG984430_A_Shanghai_45_2017	2017.8.23	3.575	3	3	14	3.023	3	3	16
EPI686117_A_Hong_Kong_15611_2015	MG984438_A_Shanghai_46_2017	2017.8.29	0.581	0	0	16	1.032	1	1	21
EPI686117_A_Hong_Kong_15611_2015	MG984446_A_Shanghai_47_2017	2017.8.29	0.593	0	0	16	1.045	1	1	21
EPI686117_A_Hong_Kong_15611_2015	MG984462_A_Shanghai_49_2017	2017.9.5	2.574	2	2	13	4.019	4	4	17
EPI686117_A_Hong_Kong_15611_2015	MG984478_A_Shanghai_50_2017	2017.9.6	0.566	0	0	2	1.004	1	1	3
EPI686117_A_Hong_Kong_15611_2015	MG984486_A_Shanghai_51_2017	2017.9.8	0.576	0	0	11	1.017	1	1	14
EPI686117_A_Hong_Kong_15611_2015	MG984502_A_Shanghai_53_2017	2017.9.13	1.575	1	1	12	3.019	3	3	16
EPI686117_A_Hong_Kong_15611_2015	MG984518_A_Shanghai_7_2016	2016.12.30	1.637	1	1	12	2.017	2	2	15
EPI686117_A_Hong_Kong_15611_2015	MH637447_A_Linkou_0335_2017	2017.7.18	0.581	0	0	16	1.032	1	1	21
EPI686117_A_Hong_Kong_15611_2015	MH637456_A_Linkou_0266_2017	2017.3.16	0.588	0	0	16	1.037	1	1	21
EPI686117_A_Hong_Kong_15611_2015	MH637483_A_Baltimore_P0247_2018	2018.1.14	0.535	0	0	11	1.023	1	1	14
EPI686117_A_Hong_Kong_15611_2015	MH637488_A_Baltimore_P0279_2018	2018.2.2	5.06	5	5	17	3.852	3	3	21
EPI686117_A_Hong_Kong_15611_2015	MH637511_A_Baltimore_P0243_2018	2018.1.11	5.045	5	5	17	4.837	4	4	22
EPI686117_A_Hong_Kong_15611_2015	MH637528_A_Baltimore_P0241_2018	2018.1.10	6.068	6	6	18	3.861	3	3	21
EPI686117_A_Hong_Kong_15611_2015	MH637557_A_Keelung_0113_2017	2017.1.16	0.563	0	0	16	0.072	0	0	20
EPI686117_A_Hong_Kong_15611_2015	MH637565_A_Baltimore_P0255_2018	2018.1.20	0.535	0	0	11	3.026	3	3	16
EPI686117_A_Hong_Kong_15611_2015	MH637576_A_Linkou_0302_2017	2017.6.20	6.017	6	6	13	2.453	2	2	15
EPI686117_A_Hong_Kong_15611_2015	MH637596_A_Baltimore_P0304_2018	2018.2.13	2.532	2	2	6	1.021	1	1	9
EPI686117_A_Hong_Kong_15611_2015	MH637603_A_Baltimore_P0238_2018	2018.1.8	0.535	0	0	11	1.025	1	1	14
EPI686117_A_Hong_Kong_15611_2015	MH637648_A_Taipei_0122_2017	2017.2.2	0.653	0	0	16	6.041	6	6	26
EPI686117_A_Hong_Kong_15611_2015	MH637673_A_Baltimore_P0237_2018	2018.1.7	2.537	2	2	13	3.033	3	3	16
EPI686117_A_Hong_Kong_15611_2015	MH637679_A_Taipei_0123_2017	2017.2.3	5.017	5	5	12	2.049	2	1	16
EPI686117_A_Hong_Kong_15611_2015	MH637687_A_Baltimore_P0286_2018	2018.2.5	0.535	0	0	11	1.025	1	1	14
EPI686117_A_Hong_Kong_15611_2015	MH637707_A_Keelung_0161_2017	2017.4.7	0.563	0	0	2	1.004	1	1	3
EPI686117_A_Hong_Kong_15611_2015	MH637726_A_Baltimore_P0239_2018	2018.1.8	0.535	0	0	11	1.025	1	1	14
EPI686117_A_Hong_Kong_15611_2015	MH637730_A_Baltimore_P0283_2018	2018.2.4	5.064	5	5	17	3.859	3	3	21
EPI686117_A_Hong_Kong_15611_2015	MH637747_A_Baltimore_P0232_2018	2018.1.2	0.565	0	0	16	1.065	1	1	21
EPI686117_A_Hong_Kong_15611_2015	MH637752_A_Linkou_0206_2017	2017.1.17	1.567	1	1	16	3.025	3	3	20
EPI686117_A_Hong_Kong_15611_2015	MH637768_A_Baltimore_P0242_2018	2018.1.11	2.526	2	2	4	3.02	3	3	5
EPI686117_A_Hong_Kong_15611_2015	MH637783_A_Baltimore_P0244_2018	2018.1.11	0.539	0	0	15	3.03	3	3	20
EPI686117_A_Hong_Kong_15611_2015	MH637808_A_Baltimore_P0298_2018	2018.2.10	0.53	0	0	4	1.02	1	1	9
EPI686117_A_Hong_Kong_15611_2015	MH701747_A_New_Jersey_93924_2018	2018.2.20	0.524	0	0	2	4.022	4	4	6
EPI686117_A_Hong_Kong_15611_2015	MH701755_A_New_Jersey_93934_2018	2018.2.21	0.524	0	0	2	4.022	4	4	6
EPI686117_A_Hong_Kong_15611_2015	MK159064_A_Jeonbuk_736_2017	2017.7.17	0.626	0	0	3	3.006	3	3	5
EPI686117_A_Hong_Kong_15611_2015	MK159072_A_Gyeongbuk_745_2017	2017.9.4	2.663	2	2	18	3.068	3	3	23
EPI686117_A_Hong_Kong_15611_2015	MK640910_A_China_80241_2016	2016.12.6	2.038	2	2	14	3.334	3	3	23
EPI686117_A_Hong_Kong_15611_2015	MK640913_A_China_81105_2017	2017.1.4	0.624	0	0	4	3.004	3	3	5
EPI686117_A_Hong_Kong_15611_2015	MK640914_A_China_81129_2017	2017.1.5	0.643	0	0	16	2.046	2	2	22
EPI686117_A_Hong_Kong_15611_2015	MK640915_A_China_81891_2017	2017.2.1	2.006	2	2	6	1.286	1	1	9
EPI686117_A_Hong_Kong_15611_2015	MN154312_A_Washington_9752_2019	2019.3.15	6.031	6	6	18	5.795	5	5	23
EPI686117_A_Hong_Kong_15611_2015	MN170167_A_Washington_9147_2019	2019.3.10	6.063	6	6	18	5.849	5	5	23
EPI686117_A_Hong_Kong_15611_2015	MN170183_A_Washington_9149_2019	2019.3.11	6.063	6	6	18	5.852	5	5	23
EPI686117_A_Hong_Kong_15611_2015	MN170191_A_Washington_9150_2019	2019.3.11	6.063	6	6	18	5.852	5	5	23
EPI686117_A_Hong_Kong_15611_2015	MN170207_A_Washington_9153_2019	2019.3.14	6.042	6	6	18	5.812	5	5	23
EPI686117_A_Hong_Kong_15611_2015	MN170223_A_Washington_9155_2019	2019.3.14	6.07	6	6	18	5.857	5	5	23
EPI686117_A_Hong_Kong_15611_2015	MN304051_A_Basel_USB003343_1_2016	2016.12.27	0.538	0	0	5	1.034	1	1	9
EPI686117_A_Hong_Kong_15611_2015	MN304056_A_Basel_USB003348_1_2016	2016.12.30	2.554	2	2	5	3.004	3	3	5
EPI686117_A_Hong_Kong_15611_2015	MN304081_A_Basel_USB003378_1_2017	2017.1.13	2.558	2	2	13	0.023	0	0	13
EPI686117_A_Hong_Kong_15611_2015	MN304116_A_Basel_USB003451_1_2017	2017.2.2	2.524	2	2	4	2.014	2	2	4
EPI686117_A_Hong_Kong_15611_2015	MN304117_A_Basel_USB003452_1_2017	2017.2.2	0.643	0	0	16	2.044	2	2	22
EPI686117_A_Hong_Kong_15611_2015	MN304125_A_Basel_USB003503_1_2017	2017.2.5	2.543	2	2	18	1.028	1	1	21
EPI686117_A_Hong_Kong_15611_2015	MN304128_A_Basel_USB003507_1_2017	2017.2.6	3.002	3	3	5	2.296	2	2	10
EPI686117_A_Hong_Kong_15611_2015	MN304158_A_Basel_USB001568_1_2017	2017.1.2	4.053	4	4	16	2.501	2	2	20
EPI686117_A_Hong_Kong_15611_2015	MN304160_A_Basel_USB002230_1_2017	2017.1.2	0.551	0	0	4	1.044	1	1	9
EPI686117_A_Hong_Kong_15611_2015	MN304174_A_Basel_USB001581_1_2017	2017.1.3	1.667	1	1	17	2.071	2	2	22
EPI686117_A_Hong_Kong_15611_2015	MN304184_A_Basel_USB001592_1_2017	2017.1.4	4.028	4	4	16	2.45	2	2	20
EPI686117_A_Hong_Kong_15611_2015	MN304199_A_Basel_USB001639_1_2017	2017.1.4	1.564	1	1	16	5.081	5	5	22
EPI686117_A_Hong_Kong_15611_2015	MN304202_A_Basel_USB002304_1_2017	2017.1.4	4.063	4	4	16	2.51	2	2	20
EPI686117_A_Hong_Kong_15611_2015	MN304206_A_Basel_USB001584_1_2017	2017.1.4	0.536	0	0	5	3.014	3	3	11
EPI686117_A_Hong_Kong_15611_2015	MN304230_A_Basel_USB002323_1_2017	2017.1.6	0.555	0	0	16	2.036	2	2	22
EPI686117_A_Hong_Kong_15611_2015	MN304260_A_Basel_USB002443_1_2017	2017.1.7	1.637	1	1	12	2.031	2	2	15
EPI686117_A_Hong_Kong_15611_2015	MN304284_A_Basel_USB002561_1_2017	2017.1.9	4.061	4	4	16	2.503	2	2	20
EPI686117_A_Hong_Kong_15611_2015	MN304303_A_Basel_USB002594_1_2017	2017.1.10	1.565	1	1	17	2.059	2	2	22
EPI686117_A_Hong_Kong_15611_2015	MN304347_A_Basel_USB002671_1_2017	2017.1.13	4.03	4	4	16	2.455	2	2	20
EPI686117_A_Hong_Kong_15611_2015	MN304376_A_Basel_USB002722_1_2017	2017.1.17	1.569	1	1	17	3.061	3	3	23
EPI686117_A_Hong_Kong_15611_2015	MN304409_A_Basel_USB002775_1_2017	2017.1.22	0.635	0	0	11	2.031	2	2	15
EPI686117_A_Hong_Kong_15611_2015	MN304423_A_Basel_USB002825_1_2017	2017.1.23	3.002	3	3	5	2.289	2	2	6
EPI686117_A_Hong_Kong_15611_2015	MN304459_A_Basel_USB002891_1_2017	2017.1.29	1.641	1	1	16	2.035	2	2	19
EPI686117_A_Hong_Kong_15611_2015	MN304483_A_Basel_USB002922_1_2017	2017.2.1	6.008	6	6	8	3.411	3	3	6
EPI686117_A_Hong_Kong_15611_2015	MN304521_A_Basel_USB002995_1_2017	2017.2.5	1.565	1	1	12	3.023	3	3	16
EPI686117_A_Hong_Kong_15611_2015	MN304543_A_Basel_USB003034_1_2017	2017.2.7	3.002	3	3	5	2.296	2	2	10
EPI686117_A_Hong_Kong_15611_2015	MN304587_A_Basel_USB003307_1_2017	2017.2.25	1.541	1	1	12	3.027	3	3	16
EPI686117_A_Hong_Kong_15611_2015	MN304604_A_Basel_USB002047_1_2016	2016.12.10	0.552	0	0	4	1.022	1	1	9
EPI686117_A_Hong_Kong_15611_2015	MN304638_A_Basel_USB002088_1_2016	2016.12.24	0.659	0	0	16	3.053	3	3	23
EPI686117_A_Hong_Kong_15611_2015	MN304643_A_Basel_USB002097_1_2016	2016.12.25	5.061	5	5	17	3.499	3	3	21
EPI686117_A_Hong_Kong_15611_2015	MN304651_A_Basel_USB002098_1_2016	2016.12.25	0.635	0	0	11	3.017	3	3	16
EPI686117_A_Hong_Kong_15611_2015	MN304652_A_Basel_USB001532_1_2016	2016.12.26	4.039	4	4	16	2.454	2	2	20
EPI686117_A_Hong_Kong_15611_2015	MN304663_A_Basel_USB001539_1_2016	2016.12.27	0.661	0	0	16	3.054	3	3	23
EPI686117_A_Hong_Kong_15611_2015	MN304664_A_Basel_USB001538_1_2016	2016.12.27	2.528	2	2	4	2	2	2	2
EPI686117_A_Hong_Kong_15611_2015	MN304667_A_Basel_USB001537_1_2016	2016.12.27	0.622	0	0	2	4.006	4	4	6
EPI686117_A_Hong_Kong_15611_2015	MN304668_A_Basel_USB002128_1_2016	2016.12.27	1.913	2	1	10	2.033	2	2	15
EPI686117_A_Hong_Kong_15611_2015	MN304672_A_Basel_USB002199_1_2016	2016.12.27	1.539	1	1	12	1.013	1	1	14
EPI686117_A_Hong_Kong_15611_2015	MN304679_A_Basel_USB002138_1_2016	2016.12.28	2.562	2	2	17	0.021	0	0	17
EPI686117_A_Hong_Kong_15611_2015	MN304682_A_Basel_USB001546_1_2016	2016.12.29	0.546	0	0	15	2.023	2	2	19
EPI686117_A_Hong_Kong_15611_2015	MN304687_A_Basel_USB002180_1_2016	2016.12.29	4.028	4	4	16	2.444	2	2	20
EPI686117_A_Hong_Kong_15611_2015	MN304690_A_Basel_USB002178_1_2016	2016.12.29	0.531	0	0	2	2.006	2	2	4
EPI686117_A_Hong_Kong_15611_2015	MN304704_A_Basel_USB001552_1_2016	2016.12.31	0.533	0	0	4	1.02	1	1	9
EPI686117_A_Hong_Kong_15611_2015	MN304711_A_Basel_USB001562_1_2016	2016.12.31	0.56	0	0	16	2.039	2	2	22
