vaccineStrain	compareStrain	tipDate	mean_N	median_N	min_N	max_N	mean_S	median_S	min_S	max_S
EPI686117_A_Hong_Kong_15611_2015	CY266079_A_Florida_87_2017	2017.10.25	3.519	3	3	17	5.037	5	5	14
EPI686117_A_Hong_Kong_15611_2015	KY949675_A_Linkou_0175_2016	2016.12.12	7.549	7	7	37	12.401	12	11	48
EPI686117_A_Hong_Kong_15611_2015	KY949682_A_Linkou_0191_2016	2016.12.30	7.503	7	7	18	12.354	12	11	24
EPI686117_A_Hong_Kong_15611_2015	KY949699_A_Linkou_0187_2016	2016.12.27	1.054	1	1	16	4.696	5	4	22
EPI686117_A_Hong_Kong_15611_2015	KY949700_A_Keelung_0082_2016	2016.11.30	2.511	2	2	14	3.015	3	3	12
EPI686117_A_Hong_Kong_15611_2015	KY949766_A_Taipei_0088_2016	2016.12.6	3.499	3	3	5	2.012	2	2	4
EPI686117_A_Hong_Kong_15611_2015	KY949786_A_Keelung_0097_2016	2016.12.20	2.499	2	2	4	3.004	3	3	5
EPI686117_A_Hong_Kong_15611_2015	KY949826_A_Taipei_0092_2016	2016.12.19	2.501	2	2	4	5.009	5	5	7
EPI686117_A_Hong_Kong_15611_2015	KY949862_A_Keelung_0089_2016	2016.12.8	4.017	4	4	14	3.663	4	3	12
EPI686117_A_Hong_Kong_15611_2015	KY949934_A_Keelung_0099_2016	2016.12.21	2.551	2	2	17	3.054	3	3	21
EPI686117_A_Hong_Kong_15611_2015	KY949967_A_Linkou_0169_2016	2016.12.2	2.551	2	2	17	2.056	2	2	20
EPI686117_A_Hong_Kong_15611_2015	KY950051_A_Linkou_0186_2016	2016.12.26	4.017	4	3	13	10.05	10	9	18
EPI686117_A_Hong_Kong_15611_2015	KY950096_A_Linkou_0181_2016	2016.12.21	7.522	7	7	18	10.364	10	9	21
EPI686117_A_Hong_Kong_15611_2015	KY950133_A_Keelung_0095_2016	2016.12.14	2.528	2	2	20	4.035	4	4	25
EPI686117_A_Hong_Kong_15611_2015	KY950211_A_Linkou_0185_2016	2016.12.24	7.49	7	7	10	11.349	11	10	15
EPI686117_A_Hong_Kong_15611_2015	MF736980_A_Vologda_CRIE_172_2016	2016.12.17	4.557	4	4	15	14.053	14	13	26
EPI686117_A_Hong_Kong_15611_2015	MF736996_A_Karachay_Cherkess_CRIE_301_2017	2017.2.28	7.5	7	7	10	11.347	11	10	15
EPI686117_A_Hong_Kong_15611_2015	MF783012_A_Rochester_U029_2017	2017.1.20	4.025	4	3	13	12.041	12	11	18
EPI686117_A_Hong_Kong_15611_2015	MG198917_A_Guangdong_SKLRD01_2017	2017.7.15	5.504	5	5	17	3.031	3	3	12
EPI686117_A_Hong_Kong_15611_2015	MG856322_A_Karachay_Cherkess_CRIE_296_2016	2016.12.11	8.486	8	6	11	11.341	11	10	15
EPI686117_A_Hong_Kong_15611_2015	MG974447_A_Kansas_14_2017	2017.12.14	6.5	6	6	8	6.022	6	6	8
EPI686117_A_Hong_Kong_15611_2015	MG984182_A_Shanghai_10_2017	2017.1.10	3.035	3	3	14	3.679	4	3	19
EPI686117_A_Hong_Kong_15611_2015	MG984190_A_Shanghai_11_2017	2017.1.11	3.029	3	3	14	3.666	4	3	12
EPI686117_A_Hong_Kong_15611_2015	MG984198_A_Shanghai_12_2017	2017.1.13	3.028	3	3	19	4.667	5	4	15
EPI686117_A_Hong_Kong_15611_2015	MG984222_A_Shanghai_15_2017	2017.1.22	4.048	4	4	15	4.686	5	4	20
EPI686117_A_Hong_Kong_15611_2015	MG984230_A_Shanghai_16_2017	2017.1.25	6.054	6	6	19	4.686	5	4	13
EPI686117_A_Hong_Kong_15611_2015	MG984238_A_Shanghai_17_2017	2017.1.25	5.018	5	5	15	4.661	5	4	13
EPI686117_A_Hong_Kong_15611_2015	MG984246_A_Shanghai_18_2017	2017.1.26	3.037	3	3	16	3.679	4	3	19
EPI686117_A_Hong_Kong_15611_2015	MG984254_A_Shanghai_19_2017	2017.1.31	4.074	4	4	15	5.687	6	5	21
EPI686117_A_Hong_Kong_15611_2015	MG984270_A_Shanghai_20_2017	2017.2.3	3.084	3	3	39	3.731	4	3	43
EPI686117_A_Hong_Kong_15611_2015	MG984278_A_Shanghai_21_2017	2017.2.6	3.035	3	3	14	3.681	4	3	19
EPI686117_A_Hong_Kong_15611_2015	MG984286_A_Shanghai_29_2017	2017.5.16	5.566	5	5	37	3.101	3	3	43
EPI686117_A_Hong_Kong_15611_2015	MG984302_A_Shanghai_30_2017	2017.6.23	4.682	5	4	38	3.101	3	3	43
EPI686117_A_Hong_Kong_15611_2015	MG984310_A_Shanghai_31_2017	2017.6.23	4.496	4	4	10	8.486	8	7	16
EPI686117_A_Hong_Kong_15611_2015	MG984318_A_Shanghai_32_2017	2017.7.19	6.504	6	6	18	3.027	3	3	12
EPI686117_A_Hong_Kong_15611_2015	MG984326_A_Shanghai_33_2017	2017.7.25	5.504	5	5	17	3.031	3	3	12
EPI686117_A_Hong_Kong_15611_2015	MG984342_A_Shanghai_35_2017	2017.7.31	6.52	6	6	20	3.039	3	3	16
EPI686117_A_Hong_Kong_15611_2015	MG984350_A_Shanghai_36_2017	2017.8.9	4.68	5	4	36	6.103	6	6	48
EPI686117_A_Hong_Kong_15611_2015	MG984358_A_Shanghai_37_2017	2017.8.9	4.616	5	4	16	3.031	3	3	12
EPI686117_A_Hong_Kong_15611_2015	MG984366_A_Shanghai_38_2017	2017.8.11	7.507	7	7	20	3.032	3	3	14
EPI686117_A_Hong_Kong_15611_2015	MG984390_A_Shanghai_40_2017	2017.8.19	6.636	7	6	22	6.043	6	6	19
EPI686117_A_Hong_Kong_15611_2015	MG984398_A_Shanghai_41_2017	2017.8.19	5.62	6	5	17	6.031	6	6	15
EPI686117_A_Hong_Kong_15611_2015	MG984414_A_Shanghai_43_2017	2017.8.21	5.566	5	5	37	4.097	4	4	44
EPI686117_A_Hong_Kong_15611_2015	MG984430_A_Shanghai_45_2017	2017.8.23	4.616	5	4	16	3.031	3	3	12
EPI686117_A_Hong_Kong_15611_2015	MG984438_A_Shanghai_46_2017	2017.8.29	6.545	6	6	21	3.068	3	3	21
EPI686117_A_Hong_Kong_15611_2015	MG984446_A_Shanghai_47_2017	2017.8.29	6.52	6	6	20	3.039	3	3	16
EPI686117_A_Hong_Kong_15611_2015	MG984462_A_Shanghai_49_2017	2017.9.5	7.566	7	7	39	3.097	3	3	43
EPI686117_A_Hong_Kong_15611_2015	MG984478_A_Shanghai_50_2017	2017.9.6	4.636	5	4	20	6.045	6	6	19
EPI686117_A_Hong_Kong_15611_2015	MG984486_A_Shanghai_51_2017	2017.9.8	5.631	6	5	16	3.033	3	3	14
EPI686117_A_Hong_Kong_15611_2015	MG984502_A_Shanghai_53_2017	2017.9.13	5.566	5	5	37	4.101	4	4	44
EPI686117_A_Hong_Kong_15611_2015	MG984518_A_Shanghai_7_2016	2016.12.30	3.018	3	3	13	4.657	5	4	13
EPI686117_A_Hong_Kong_15611_2015	MH637447_A_Linkou_0335_2017	2017.7.18	4.592	5	4	16	6.031	6	6	15
EPI686117_A_Hong_Kong_15611_2015	MH637456_A_Linkou_0266_2017	2017.3.16	5.631	6	5	20	4.074	4	4	22
EPI686117_A_Hong_Kong_15611_2015	MH637483_A_Baltimore_P0247_2018	2018.1.14	3.507	3	3	18	6.035	6	6	22
EPI686117_A_Hong_Kong_15611_2015	MH637488_A_Baltimore_P0279_2018	2018.2.2	6.517	6	6	23	6.033	6	6	19
EPI686117_A_Hong_Kong_15611_2015	MH637511_A_Baltimore_P0243_2018	2018.1.11	6.512	6	6	18	8.031	8	8	17
EPI686117_A_Hong_Kong_15611_2015	MH637528_A_Baltimore_P0241_2018	2018.1.10	6.503	6	6	9	6.022	6	6	8
EPI686117_A_Hong_Kong_15611_2015	MH637557_A_Keelung_0113_2017	2017.1.16	3.519	3.5	3	12	3.035	3	3	10
EPI686117_A_Hong_Kong_15611_2015	MH637565_A_Baltimore_P0255_2018	2018.1.20	3.506	3	3	17	8.05	8	8	17
EPI686117_A_Hong_Kong_15611_2015	MH637576_A_Linkou_0302_2017	2017.6.20	7.517	7	7	15	15.379	15	14	20
EPI686117_A_Hong_Kong_15611_2015	MH637596_A_Baltimore_P0304_2018	2018.2.13	3.492	3	3	6	6.017	6	6	8
EPI686117_A_Hong_Kong_15611_2015	MH637603_A_Baltimore_P0238_2018	2018.1.8	4.526	4	4	38	7.075	7	7	47
EPI686117_A_Hong_Kong_15611_2015	MH637648_A_Taipei_0122_2017	2017.2.2	1.015	1	1	11	4.027	4	3	12
EPI686117_A_Hong_Kong_15611_2015	MH637673_A_Baltimore_P0237_2018	2018.1.7	4.492	4	4	7	6.017	6	6	8
EPI686117_A_Hong_Kong_15611_2015	MH637679_A_Taipei_0123_2017	2017.2.3	7.507	7	7	18	13.372	13	12	25
EPI686117_A_Hong_Kong_15611_2015	MH637687_A_Baltimore_P0286_2018	2018.2.5	3.494	3	3	6	6.019	6	6	8
EPI686117_A_Hong_Kong_15611_2015	MH637707_A_Keelung_0161_2017	2017.4.7	4.654	5	4	38	4.105	4	4	44
EPI686117_A_Hong_Kong_15611_2015	MH637726_A_Baltimore_P0239_2018	2018.1.8	3.553	3	3	22	7.069	7	7	25
EPI686117_A_Hong_Kong_15611_2015	MH637730_A_Baltimore_P0283_2018	2018.2.4	7.514	7	7	19	6.029	6	6	15
EPI686117_A_Hong_Kong_15611_2015	MH637747_A_Baltimore_P0232_2018	2018.1.2	6.532	6	6	40	5.068	5	5	45
EPI686117_A_Hong_Kong_15611_2015	MH637752_A_Linkou_0206_2017	2017.1.17	2.534	2.5	2	20	2.174	2	2	23
EPI686117_A_Hong_Kong_15611_2015	MH637768_A_Baltimore_P0242_2018	2018.1.11	4.492	4	4	7	6.017	6	6	8
EPI686117_A_Hong_Kong_15611_2015	MH637783_A_Baltimore_P0244_2018	2018.1.11	3.492	3	3	6	8.039	8	8	10
EPI686117_A_Hong_Kong_15611_2015	MH637808_A_Baltimore_P0298_2018	2018.2.10	3.526	3	3	37	9.055	9	9	49
EPI686117_A_Hong_Kong_15611_2015	MH701747_A_New_Jersey_93924_2018	2018.2.20	3.507	3	3	16	6.079	6	6	17
EPI686117_A_Hong_Kong_15611_2015	MH701755_A_New_Jersey_93934_2018	2018.2.21	3.492	3	3	6	6.065	6	6	8
EPI686117_A_Hong_Kong_15611_2015	MK159064_A_Jeonbuk_736_2017	2017.7.17	4.506	5	4	7	2.016	2	2	4
EPI686117_A_Hong_Kong_15611_2015	MK159072_A_Gyeongbuk_745_2017	2017.9.4	2.16	2	2	17	3.72	4	3	21
EPI686117_A_Hong_Kong_15611_2015	MK640910_A_China_80241_2016	2016.12.6	3.015	3	3	13	3.661	4	3	12
EPI686117_A_Hong_Kong_15611_2015	MK640913_A_China_81105_2017	2017.1.4	2.033	2	2	15	6.798	7	6	22
EPI686117_A_Hong_Kong_15611_2015	MK640914_A_China_81129_2017	2017.1.5	3.017	3	3	13	5.665	6	5	14
EPI686117_A_Hong_Kong_15611_2015	MK640915_A_China_81891_2017	2017.2.1	4.042	4	4	14	8.692	9	7	17
EPI686117_A_Hong_Kong_15611_2015	MN154312_A_Washington_9752_2019	2019.3.15	9.588	10	9	46	9.112	9	9	53
EPI686117_A_Hong_Kong_15611_2015	MN170167_A_Washington_9147_2019	2019.3.10	9.525	10	9	22	9.045	9	9	20
EPI686117_A_Hong_Kong_15611_2015	MN170183_A_Washington_9149_2019	2019.3.11	9.51	10	9	12	9.029	9	9	11
EPI686117_A_Hong_Kong_15611_2015	MN170191_A_Washington_9150_2019	2019.3.11	9.51	10	9	12	9.029	9	9	11
EPI686117_A_Hong_Kong_15611_2015	MN170207_A_Washington_9153_2019	2019.3.14	9.562	10	9	24	9.081	9	9	29
EPI686117_A_Hong_Kong_15611_2015	MN170223_A_Washington_9155_2019	2019.3.14	9.561	10	9	27	9.078	9	9	30
EPI686117_A_Hong_Kong_15611_2015	MN304051_A_Basel_USB003343_1_2016	2016.12.27	2.568	2	2	36	7.102	7	7	47
EPI686117_A_Hong_Kong_15611_2015	MN304056_A_Basel_USB003348_1_2016	2016.12.30	3.514	3	3	16	4.03	4	4	15
EPI686117_A_Hong_Kong_15611_2015	MN304081_A_Basel_USB003378_1_2017	2017.1.13	3.515	3	3	15	5.023	5	5	14
EPI686117_A_Hong_Kong_15611_2015	MN304116_A_Basel_USB003451_1_2017	2017.2.2	2.51	2	2	16	4.016	4	2	13
EPI686117_A_Hong_Kong_15611_2015	MN304117_A_Basel_USB003452_1_2017	2017.2.2	1.066	1	1	16	5.698	6	5	23
EPI686117_A_Hong_Kong_15611_2015	MN304125_A_Basel_USB003503_1_2017	2017.2.5	3.502	4	3	5	5.011	5	5	7
EPI686117_A_Hong_Kong_15611_2015	MN304128_A_Basel_USB003507_1_2017	2017.2.6	2.084	2	1	35	13.109	13	12	50
EPI686117_A_Hong_Kong_15611_2015	MN304158_A_Basel_USB001568_1_2017	2017.1.2	7.505	7	7	18	14.054	14	13	26
EPI686117_A_Hong_Kong_15611_2015	MN304160_A_Basel_USB002230_1_2017	2017.1.2	2.513	2	2	14	5.015	5	5	14
EPI686117_A_Hong_Kong_15611_2015	MN304174_A_Basel_USB001581_1_2017	2017.1.3	1.069	1	1	33	6.72	7	6	46
EPI686117_A_Hong_Kong_15611_2015	MN304184_A_Basel_USB001592_1_2017	2017.1.4	6.502	6	6	9	14.039	14	13	16
EPI686117_A_Hong_Kong_15611_2015	MN304199_A_Basel_USB001639_1_2017	2017.1.4	1.523	2	1	13	2.011	2	2	11
EPI686117_A_Hong_Kong_15611_2015	MN304202_A_Basel_USB002304_1_2017	2017.1.4	7.561	7	7	37	14.101	14	13	50
EPI686117_A_Hong_Kong_15611_2015	MN304206_A_Basel_USB001584_1_2017	2017.1.4	2.51	2	2	14	7.044	7	7	16
EPI686117_A_Hong_Kong_15611_2015	MN304230_A_Basel_USB002323_1_2017	2017.1.6	3.514	4	3	15	4.026	4	4	13
EPI686117_A_Hong_Kong_15611_2015	MN304260_A_Basel_USB002443_1_2017	2017.1.7	1.055	1	1	16	6.702	7	6	26
EPI686117_A_Hong_Kong_15611_2015	MN304284_A_Basel_USB002561_1_2017	2017.1.9	6.534	6	6	17	14.064	14	13	25
EPI686117_A_Hong_Kong_15611_2015	MN304303_A_Basel_USB002594_1_2017	2017.1.10	2.496	2	2	5	4.007	4	2	6
EPI686117_A_Hong_Kong_15611_2015	MN304347_A_Basel_USB002671_1_2017	2017.1.13	7.561	7	7	37	14.101	14	13	50
EPI686117_A_Hong_Kong_15611_2015	MN304376_A_Basel_USB002722_1_2017	2017.1.17	2.508	2	2	14	4.014	4	2	11
EPI686117_A_Hong_Kong_15611_2015	MN304409_A_Basel_USB002775_1_2017	2017.1.22	2.066	2	2	17	7.7	8	7	25
EPI686117_A_Hong_Kong_15611_2015	MN304423_A_Basel_USB002825_1_2017	2017.1.23	3.064	3	2	17	15.099	15	14	32
EPI686117_A_Hong_Kong_15611_2015	MN304459_A_Basel_USB002891_1_2017	2017.1.29	2.059	2	2	17	6.702	7	6	24
EPI686117_A_Hong_Kong_15611_2015	MN304483_A_Basel_USB002922_1_2017	2017.2.1	7.511	7	7	18	14.052	14	13	26
EPI686117_A_Hong_Kong_15611_2015	MN304521_A_Basel_USB002995_1_2017	2017.2.5	2.513	2	2	14	4.144	4	4	13
EPI686117_A_Hong_Kong_15611_2015	MN304543_A_Basel_USB003034_1_2017	2017.2.7	2.025	2	1	11	13.041	13	12	19
EPI686117_A_Hong_Kong_15611_2015	MN304587_A_Basel_USB003307_1_2017	2017.2.25	2.524	2	2	17	5.032	5	3	21
EPI686117_A_Hong_Kong_15611_2015	MN304604_A_Basel_USB002047_1_2016	2016.12.10	2.553	2	2	17	4.059	4	4	22
EPI686117_A_Hong_Kong_15611_2015	MN304638_A_Basel_USB002088_1_2016	2016.12.24	2.036	2	2	18	4.679	5	4	25
EPI686117_A_Hong_Kong_15611_2015	MN304643_A_Basel_USB002097_1_2016	2016.12.25	6.532	6	6	17	14.077	14	13	28
EPI686117_A_Hong_Kong_15611_2015	MN304651_A_Basel_USB002098_1_2016	2016.12.25	2.021	2	2	12	4.657	5	4	13
EPI686117_A_Hong_Kong_15611_2015	MN304652_A_Basel_USB001532_1_2016	2016.12.26	7.551	7	7	37	14.101	14	13	50
EPI686117_A_Hong_Kong_15611_2015	MN304663_A_Basel_USB001539_1_2016	2016.12.27	2.028	2	2	13	5.666	6	5	14
EPI686117_A_Hong_Kong_15611_2015	MN304664_A_Basel_USB001538_1_2016	2016.12.27	3.502	4	3	5	5.007	5	5	7
EPI686117_A_Hong_Kong_15611_2015	MN304667_A_Basel_USB001537_1_2016	2016.12.27	2.06	2	2	17	4.698	5	4	22
EPI686117_A_Hong_Kong_15611_2015	MN304668_A_Basel_USB002128_1_2016	2016.12.27	1.507	1	1	37	7.112	7	6	49
EPI686117_A_Hong_Kong_15611_2015	MN304672_A_Basel_USB002199_1_2016	2016.12.27	3.514	4	3	15	5.016	5	5	14
EPI686117_A_Hong_Kong_15611_2015	MN304679_A_Basel_USB002138_1_2016	2016.12.28	3.515	3	3	15	5.021	5	5	14
EPI686117_A_Hong_Kong_15611_2015	MN304682_A_Basel_USB001546_1_2016	2016.12.29	1.572	1	1	35	7.098	7	7	47
EPI686117_A_Hong_Kong_15611_2015	MN304687_A_Basel_USB002180_1_2016	2016.12.29	6.505	6	6	17	14.052	14	13	26
EPI686117_A_Hong_Kong_15611_2015	MN304690_A_Basel_USB002178_1_2016	2016.12.29	2.498	2	2	4	7.019	7	7	9
EPI686117_A_Hong_Kong_15611_2015	MN304704_A_Basel_USB001552_1_2016	2016.12.31	5.42	5	5	8	2.032	2	2	4
EPI686117_A_Hong_Kong_15611_2015	MN304711_A_Basel_USB001562_1_2016	2016.12.31	2.554	3	2	17	2.062	2	2	20
