vaccineStrain	compareStrain	tipDate	mean_N	median_N	min_N	max_N	mean_S	median_S	min_S	max_S
EPI686117_A_Hong_Kong_15611_2015	KY949675_A_Linkou_0175_2016	2016.12.12	0.002	0	0	2	3.062	3	3	20
EPI686117_A_Hong_Kong_15611_2015	KY949682_A_Linkou_0191_2016	2016.12.30	0.003	0	0	2	4.062	4	4	21
EPI686117_A_Hong_Kong_15611_2015	KY949699_A_Linkou_0187_2016	2016.12.27	1.001	1	1	2	2.066	2	2	15
EPI686117_A_Hong_Kong_15611_2015	KY949700_A_Keelung_0082_2016	2016.11.30	0.002	0	0	2	0.067	0	0	17
EPI686117_A_Hong_Kong_15611_2015	KY949766_A_Taipei_0088_2016	2016.12.6	0.002	0	0	2	0.062	0	0	17
EPI686117_A_Hong_Kong_15611_2015	KY949786_A_Keelung_0097_2016	2016.12.20	0.002	0	0	2	0.05	0	0	17
EPI686117_A_Hong_Kong_15611_2015	KY949826_A_Taipei_0092_2016	2016.12.19	0.008	0	0	6	0.068	0	0	21
EPI686117_A_Hong_Kong_15611_2015	KY949862_A_Keelung_0089_2016	2016.12.8	0.006	0	0	2	3.103	3	3	20
EPI686117_A_Hong_Kong_15611_2015	KY949934_A_Keelung_0099_2016	2016.12.21	0	0	0	0	0.031	0	0	11
EPI686117_A_Hong_Kong_15611_2015	KY949967_A_Linkou_0169_2016	2016.12.2	0.008	0	0	6	0.079	0	0	21
EPI686117_A_Hong_Kong_15611_2015	KY950051_A_Linkou_0186_2016	2016.12.26	0	0	0	0	3.058	3	3	15
EPI686117_A_Hong_Kong_15611_2015	KY950096_A_Linkou_0181_2016	2016.12.21	0.003	0	0	2	4.06	4	4	21
EPI686117_A_Hong_Kong_15611_2015	KY950133_A_Keelung_0095_2016	2016.12.14	0.003	0	0	2	1.067	1	1	18
EPI686117_A_Hong_Kong_15611_2015	KY950211_A_Linkou_0185_2016	2016.12.24	0.002	0	0	2	4.05	4	4	21
EPI686117_A_Hong_Kong_15611_2015	MF736980_A_Vologda_CRIE_172_2016	2016.12.17	0.008	0	0	6	4.072	4	4	25
EPI686117_A_Hong_Kong_15611_2015	MF736996_A_Karachay_Cherkess_CRIE_301_2017	2017.2.28	1.004	1	1	3	3.119	3	3	20
EPI686117_A_Hong_Kong_15611_2015	MF783012_A_Rochester_U029_2017	2017.1.20	1.002	1	1	3	4.135	4	4	21
EPI686117_A_Hong_Kong_15611_2015	MG198917_A_Guangdong_SKLRD01_2017	2017.7.15	0.002	0	0	2	3.12	3	3	20
EPI686117_A_Hong_Kong_15611_2015	MG856322_A_Karachay_Cherkess_CRIE_296_2016	2016.12.11	0.002	0	0	2	4.05	4	4	21
EPI686117_A_Hong_Kong_15611_2015	MG974447_A_Kansas_14_2017	2017.12.14	2.013	2	2	4	5.373	5	4	18
EPI686117_A_Hong_Kong_15611_2015	MG984182_A_Shanghai_10_2017	2017.1.10	1.003	1	1	3	2.073	2	2	19
EPI686117_A_Hong_Kong_15611_2015	MG984190_A_Shanghai_11_2017	2017.1.11	2.008	2	2	8	2.079	2	2	23
EPI686117_A_Hong_Kong_15611_2015	MG984198_A_Shanghai_12_2017	2017.1.13	1.001	1	1	2	2.066	2	2	15
EPI686117_A_Hong_Kong_15611_2015	MG984222_A_Shanghai_15_2017	2017.1.22	1.004	1	1	3	3.06	3	3	20
EPI686117_A_Hong_Kong_15611_2015	MG984230_A_Shanghai_16_2017	2017.1.25	0.004	0	0	2	3.062	3	3	20
EPI686117_A_Hong_Kong_15611_2015	MG984238_A_Shanghai_17_2017	2017.1.25	0.008	0	0	6	3.081	3	3	24
EPI686117_A_Hong_Kong_15611_2015	MG984246_A_Shanghai_18_2017	2017.1.26	0	0	0	0	1.034	1	1	12
EPI686117_A_Hong_Kong_15611_2015	MG984254_A_Shanghai_19_2017	2017.1.31	1.002	1	1	3	2.057	2	2	17
EPI686117_A_Hong_Kong_15611_2015	MG984270_A_Shanghai_20_2017	2017.2.3	1.002	1	1	3	2.058	2	2	19
EPI686117_A_Hong_Kong_15611_2015	MG984278_A_Shanghai_21_2017	2017.2.6	1.004	1	1	3	2.057	2	2	17
EPI686117_A_Hong_Kong_15611_2015	MG984286_A_Shanghai_29_2017	2017.5.16	0.004	0	0	2	3.055	3	3	18
EPI686117_A_Hong_Kong_15611_2015	MG984302_A_Shanghai_30_2017	2017.6.23	0.004	0	0	2	3.064	3	3	20
EPI686117_A_Hong_Kong_15611_2015	MG984310_A_Shanghai_31_2017	2017.6.23	1	1	1	1	3.055	3	3	15
EPI686117_A_Hong_Kong_15611_2015	MG984318_A_Shanghai_32_2017	2017.7.19	0.003	0	0	2	1.065	1	1	18
EPI686117_A_Hong_Kong_15611_2015	MG984326_A_Shanghai_33_2017	2017.7.25	0.001	0	0	1	1.04	1	1	14
EPI686117_A_Hong_Kong_15611_2015	MG984342_A_Shanghai_35_2017	2017.7.31	0.005	0	0	2	3.067	3	3	20
EPI686117_A_Hong_Kong_15611_2015	MG984350_A_Shanghai_36_2017	2017.8.9	0	0	0	0	3.056	3	3	17
EPI686117_A_Hong_Kong_15611_2015	MG984358_A_Shanghai_37_2017	2017.8.9	0.008	0	0	6	2.073	2	2	23
EPI686117_A_Hong_Kong_15611_2015	MG984366_A_Shanghai_38_2017	2017.8.11	0.01	0	0	6	3.073	3	3	24
EPI686117_A_Hong_Kong_15611_2015	MG984390_A_Shanghai_40_2017	2017.8.19	0.006	0	0	6	3.05	3	3	24
EPI686117_A_Hong_Kong_15611_2015	MG984398_A_Shanghai_41_2017	2017.8.19	0.002	0	0	2	3.07	3	3	20
EPI686117_A_Hong_Kong_15611_2015	MG984414_A_Shanghai_43_2017	2017.8.21	0.002	0	0	2	2.054	2	2	19
EPI686117_A_Hong_Kong_15611_2015	MG984430_A_Shanghai_45_2017	2017.8.23	0.01	0	0	6	3.075	3	3	24
EPI686117_A_Hong_Kong_15611_2015	MG984438_A_Shanghai_46_2017	2017.8.29	0.008	0	0	6	3.05	3	3	24
EPI686117_A_Hong_Kong_15611_2015	MG984446_A_Shanghai_47_2017	2017.8.29	0.001	0	0	1	1.04	1	1	14
EPI686117_A_Hong_Kong_15611_2015	MG984462_A_Shanghai_49_2017	2017.9.5	1.004	1	1	3	2.057	2	2	17
EPI686117_A_Hong_Kong_15611_2015	MG984478_A_Shanghai_50_2017	2017.9.6	1.002	1	1	3	2.052	2	2	17
EPI686117_A_Hong_Kong_15611_2015	MG984486_A_Shanghai_51_2017	2017.9.8	1.008	1	1	7	2.089	2	2	23
EPI686117_A_Hong_Kong_15611_2015	MG984502_A_Shanghai_53_2017	2017.9.13	1.008	1	1	7	2.077	2	2	23
EPI686117_A_Hong_Kong_15611_2015	MG984518_A_Shanghai_7_2016	2016.12.30	1.001	1	1	2	2.054	2	2	15
EPI686117_A_Hong_Kong_15611_2015	MH637447_A_Linkou_0335_2017	2017.7.18	0.002	0	0	2	5.055	5	5	17
EPI686117_A_Hong_Kong_15611_2015	MH637456_A_Linkou_0266_2017	2017.3.16	1.002	1	1	3	5.055	5	5	17
EPI686117_A_Hong_Kong_15611_2015	MH637483_A_Baltimore_P0247_2018	2018.1.14	0	0	0	0	3.069	3	3	15
EPI686117_A_Hong_Kong_15611_2015	MH637488_A_Baltimore_P0279_2018	2018.2.2	2.013	2	2	4	6.375	6	5	19
EPI686117_A_Hong_Kong_15611_2015	MH637511_A_Baltimore_P0243_2018	2018.1.11	2.014	2	2	4	6.378	6	5	18
EPI686117_A_Hong_Kong_15611_2015	MH637528_A_Baltimore_P0241_2018	2018.1.10	2.018	2	2	8	5.375	5	4	22
EPI686117_A_Hong_Kong_15611_2015	MH637557_A_Keelung_0113_2017	2017.1.16	0.007	0	0	2	1.046	1	1	16
EPI686117_A_Hong_Kong_15611_2015	MH637565_A_Baltimore_P0255_2018	2018.1.20	0.002	0	0	2	4.083	4	4	21
EPI686117_A_Hong_Kong_15611_2015	MH637576_A_Linkou_0302_2017	2017.6.20	0.002	0	0	2	2.078	2	2	19
EPI686117_A_Hong_Kong_15611_2015	MH637596_A_Baltimore_P0304_2018	2018.2.13	0	0	0	0	4.063	4	4	16
EPI686117_A_Hong_Kong_15611_2015	MH637603_A_Baltimore_P0238_2018	2018.1.8	1.004	1	1	3	6.092	6	6	23
EPI686117_A_Hong_Kong_15611_2015	MH637648_A_Taipei_0122_2017	2017.2.2	1.001	1	1	2	4.053	4	4	17
EPI686117_A_Hong_Kong_15611_2015	MH637673_A_Baltimore_P0237_2018	2018.1.7	0.002	0	0	2	3.085	3	3	20
EPI686117_A_Hong_Kong_15611_2015	MH637679_A_Taipei_0123_2017	2017.2.3	1.003	1	1	3	3.085	3	3	20
EPI686117_A_Hong_Kong_15611_2015	MH637687_A_Baltimore_P0286_2018	2018.2.5	0.002	0	0	2	3.079	3	3	20
EPI686117_A_Hong_Kong_15611_2015	MH637707_A_Keelung_0161_2017	2017.4.7	0.004	0	0	2	5.058	5	5	22
EPI686117_A_Hong_Kong_15611_2015	MH637726_A_Baltimore_P0239_2018	2018.1.8	0.002	0	0	2	3.065	3	3	15
EPI686117_A_Hong_Kong_15611_2015	MH637730_A_Baltimore_P0283_2018	2018.2.4	2.014	2	2	4	5.376	5	4	17
EPI686117_A_Hong_Kong_15611_2015	MH637747_A_Baltimore_P0232_2018	2018.1.2	0.006	0	0	2	2.206	2	2	19
EPI686117_A_Hong_Kong_15611_2015	MH637752_A_Linkou_0206_2017	2017.1.17	1.006	1	1	3	2.103	2	2	19
EPI686117_A_Hong_Kong_15611_2015	MH637768_A_Baltimore_P0242_2018	2018.1.11	1.002	1	1	3	3.067	3	3	15
EPI686117_A_Hong_Kong_15611_2015	MH637783_A_Baltimore_P0244_2018	2018.1.11	0.002	0	0	2	4.071	4	4	20
EPI686117_A_Hong_Kong_15611_2015	MH637808_A_Baltimore_P0298_2018	2018.2.10	0.002	0	0	2	3.089	3	3	20
EPI686117_A_Hong_Kong_15611_2015	MH701747_A_New_Jersey_93924_2018	2018.2.20	1	1	1	1	3.067	3	3	15
EPI686117_A_Hong_Kong_15611_2015	MH701755_A_New_Jersey_93934_2018	2018.2.21	1.002	1	1	3	3.083	3	3	20
EPI686117_A_Hong_Kong_15611_2015	MK159064_A_Jeonbuk_736_2017	2017.7.17	2.004	2	2	4	3.087	3	3	20
EPI686117_A_Hong_Kong_15611_2015	MK159072_A_Gyeongbuk_745_2017	2017.9.4	1.01	1	1	7	2.087	2	2	21
EPI686117_A_Hong_Kong_15611_2015	MK640910_A_China_80241_2016	2016.12.6	0.007	0	0	2	4.095	4	4	21
EPI686117_A_Hong_Kong_15611_2015	MK640913_A_China_81105_2017	2017.1.4	1.002	1	1	3	2.06	2	2	19
EPI686117_A_Hong_Kong_15611_2015	MK640914_A_China_81129_2017	2017.1.5	1.008	1	1	7	2.077	2	2	23
EPI686117_A_Hong_Kong_15611_2015	MK640915_A_China_81891_2017	2017.2.1	0.007	0	0	2	6.101	6	6	19
EPI686117_A_Hong_Kong_15611_2015	MN154312_A_Washington_9752_2019	2019.3.15	3.012	3	3	5	6.371	6	5	14
EPI686117_A_Hong_Kong_15611_2015	MN170167_A_Washington_9147_2019	2019.3.10	2.012	2	2	4	6.369	6	5	18
EPI686117_A_Hong_Kong_15611_2015	MN170183_A_Washington_9149_2019	2019.3.11	2.013	2	2	4	6.369	6	5	19
EPI686117_A_Hong_Kong_15611_2015	MN170191_A_Washington_9150_2019	2019.3.11	2.013	2	2	4	6.369	6	5	19
EPI686117_A_Hong_Kong_15611_2015	MN170207_A_Washington_9153_2019	2019.3.14	2.014	2	2	4	6.374	6	5	18
EPI686117_A_Hong_Kong_15611_2015	MN170223_A_Washington_9155_2019	2019.3.14	2.014	2	2	4	6.378	6	5	18
EPI686117_A_Hong_Kong_15611_2015	MN304051_A_Basel_USB003343_1_2016	2016.12.27	0.003	0	0	2	2.059	2	2	19
EPI686117_A_Hong_Kong_15611_2015	MN304056_A_Basel_USB003348_1_2016	2016.12.30	0.001	0	0	1	1.041	1	1	14
EPI686117_A_Hong_Kong_15611_2015	MN304081_A_Basel_USB003378_1_2017	2017.1.13	0.002	0	0	2	2.044	2	2	14
EPI686117_A_Hong_Kong_15611_2015	MN304116_A_Basel_USB003451_1_2017	2017.2.2	0.006	0	0	2	3.077	3	3	20
EPI686117_A_Hong_Kong_15611_2015	MN304117_A_Basel_USB003452_1_2017	2017.2.2	1.002	1	1	3	2.06	2	2	19
EPI686117_A_Hong_Kong_15611_2015	MN304125_A_Basel_USB003503_1_2017	2017.2.5	0.002	0	0	2	0.049	0	0	17
EPI686117_A_Hong_Kong_15611_2015	MN304128_A_Basel_USB003507_1_2017	2017.2.6	0.002	0	0	2	4.084	4	4	21
EPI686117_A_Hong_Kong_15611_2015	MN304158_A_Basel_USB001568_1_2017	2017.1.2	0.003	0	0	2	4.069	4	4	21
EPI686117_A_Hong_Kong_15611_2015	MN304160_A_Basel_USB002230_1_2017	2017.1.2	0.008	0	0	6	0.07	0	0	21
EPI686117_A_Hong_Kong_15611_2015	MN304174_A_Basel_USB001581_1_2017	2017.1.3	1.008	1	1	7	2.065	2	2	21
EPI686117_A_Hong_Kong_15611_2015	MN304184_A_Basel_USB001592_1_2017	2017.1.4	0.004	0	0	2	4.071	4	4	21
EPI686117_A_Hong_Kong_15611_2015	MN304199_A_Basel_USB001639_1_2017	2017.1.4	0.003	0	0	2	1.063	1	1	18
EPI686117_A_Hong_Kong_15611_2015	MN304202_A_Basel_USB002304_1_2017	2017.1.4	0.008	0	0	6	4.076	4	4	25
EPI686117_A_Hong_Kong_15611_2015	MN304206_A_Basel_USB001584_1_2017	2017.1.4	0	0	0	0	4.064	4	4	16
EPI686117_A_Hong_Kong_15611_2015	MN304230_A_Basel_USB002323_1_2017	2017.1.6	0.002	0	0	2	1.053	1	1	18
EPI686117_A_Hong_Kong_15611_2015	MN304260_A_Basel_USB002443_1_2017	2017.1.7	1.003	1	1	3	2.079	2	2	19
EPI686117_A_Hong_Kong_15611_2015	MN304284_A_Basel_USB002561_1_2017	2017.1.9	0.001	0	0	1	4.039	4	4	17
EPI686117_A_Hong_Kong_15611_2015	MN304303_A_Basel_USB002594_1_2017	2017.1.10	0.002	0	0	2	4.061	4	4	16
EPI686117_A_Hong_Kong_15611_2015	MN304347_A_Basel_USB002671_1_2017	2017.1.13	0.002	0	0	2	4.064	4	4	21
EPI686117_A_Hong_Kong_15611_2015	MN304376_A_Basel_USB002722_1_2017	2017.1.17	0.002	0	0	2	4.077	4	4	21
EPI686117_A_Hong_Kong_15611_2015	MN304409_A_Basel_USB002775_1_2017	2017.1.22	1.008	1	1	7	2.071	2	2	23
EPI686117_A_Hong_Kong_15611_2015	MN304423_A_Basel_USB002825_1_2017	2017.1.23	0	0	0	0	2.074	2	2	14
EPI686117_A_Hong_Kong_15611_2015	MN304459_A_Basel_USB002891_1_2017	2017.1.29	1.008	1	1	7	3.073	3	3	24
EPI686117_A_Hong_Kong_15611_2015	MN304483_A_Basel_USB002922_1_2017	2017.2.1	0.002	0	0	2	4.066	4	4	21
EPI686117_A_Hong_Kong_15611_2015	MN304521_A_Basel_USB002995_1_2017	2017.2.5	1.005	1	1	3	2.096	2	2	19
EPI686117_A_Hong_Kong_15611_2015	MN304543_A_Basel_USB003034_1_2017	2017.2.7	0.003	0	0	2	4.086	4	4	21
EPI686117_A_Hong_Kong_15611_2015	MN304587_A_Basel_USB003307_1_2017	2017.2.25	1	1	1	1	4.061	4	4	16
EPI686117_A_Hong_Kong_15611_2015	MN304604_A_Basel_USB002047_1_2016	2016.12.10	0.002	0	0	2	0.05	0	0	17
EPI686117_A_Hong_Kong_15611_2015	MN304638_A_Basel_USB002088_1_2016	2016.12.24	1.006	1	1	7	2.05	2	2	21
EPI686117_A_Hong_Kong_15611_2015	MN304643_A_Basel_USB002097_1_2016	2016.12.25	0.004	0	0	2	4.067	4	4	21
EPI686117_A_Hong_Kong_15611_2015	MN304651_A_Basel_USB002098_1_2016	2016.12.25	1.002	1	1	3	2.073	2	2	17
EPI686117_A_Hong_Kong_15611_2015	MN304652_A_Basel_USB001532_1_2016	2016.12.26	0.003	0	0	2	4.065	4	4	21
EPI686117_A_Hong_Kong_15611_2015	MN304663_A_Basel_USB001539_1_2016	2016.12.27	1.006	1	1	7	2.063	2	2	21
EPI686117_A_Hong_Kong_15611_2015	MN304664_A_Basel_USB001538_1_2016	2016.12.27	0.008	0	0	6	0.076	0	0	21
EPI686117_A_Hong_Kong_15611_2015	MN304667_A_Basel_USB001537_1_2016	2016.12.27	1.006	1	1	7	2.05	2	2	21
EPI686117_A_Hong_Kong_15611_2015	MN304668_A_Basel_USB002128_1_2016	2016.12.27	0.001	0	0	1	3.053	3	3	16
EPI686117_A_Hong_Kong_15611_2015	MN304672_A_Basel_USB002199_1_2016	2016.12.27	0.008	0	0	6	0.068	0	0	21
EPI686117_A_Hong_Kong_15611_2015	MN304679_A_Basel_USB002138_1_2016	2016.12.28	0.002	0	0	2	2.046	2	2	14
EPI686117_A_Hong_Kong_15611_2015	MN304682_A_Basel_USB001546_1_2016	2016.12.29	0	0	0	0	4.06	4	4	16
EPI686117_A_Hong_Kong_15611_2015	MN304687_A_Basel_USB002180_1_2016	2016.12.29	0.004	0	0	2	4.067	4	4	21
EPI686117_A_Hong_Kong_15611_2015	MN304690_A_Basel_USB002178_1_2016	2016.12.29	0.002	0	0	2	5.079	5	5	22
EPI686117_A_Hong_Kong_15611_2015	MN304704_A_Basel_USB001552_1_2016	2016.12.31	1.002	1	1	3	2.077	2	2	19
EPI686117_A_Hong_Kong_15611_2015	MN304711_A_Basel_USB001562_1_2016	2016.12.31	0.006	0	0	2	1.032	1	1	12
