StrainName,vaccine_code,Year,Month,Day,Dom,Dom_prob,PB2_Nonsyn,PB1_Nonsyn,PA_Nonsyn,HA_Nonsyn,NP_Nonsyn,NA_Nonsyn,M_Nonsyn,NS_Nonsyn,PB2_Syn,PB1_Syn,PA_Syn,HA_Syn,NP_Syn,NA_Syn,M_Syn,NS_Syn
KT844075_A_Alaska_69_2015,Vic11,2015,6,26,0,0.200815117,2.006674082,1.02,6.008,11.03186365,2.024,7.075,0.012,3.084,25.14905451,21.207,20.507,18.80807707,13.746,9.969,3.457,9.106
MK640899_A_China_66886_2015,Vic11,2015,7,22,1,0.868099296,3.013348165,0.016,7.004,13.0340867,2.024,9.061,1.004,3.08,24.17575083,23.307,22.461,15.80696554,13.752,13.957,2.582,9.102
KT843589_A_Iowa_34_2015,Vic11,2015,7,30,0,0.002223046,2.006674082,1.024,6.008,11.03149315,2.024,7.076,0.01,3.079,25.14905451,22.217,20.507,19.80733605,14.743,9.973,3.44,9.106
KT844012_A_Iowa_28_2015,Vic11,2015,7,30,0,0.001852538,2.006674082,1.024,6.004,11.03149315,1.024,7.056,0.012,3.06,25.14905451,22.217,20.451,20.80659504,14.743,9.943,3.457,9.087
KT843896_A_Ohio_26_2015,Vic11,2015,8,17,1,0.51463505,2.006674082,1.021,6.008,12.03223416,1.024,7.056,0.01,4.087,23.14905451,25.205,19.519,16.80548351,12.749,12.948,2.442,10.112
MK640901_A_China_67013_2015,Vic11,2015,8,24,0,0,2.008898776,0.018,7.006,12.03186365,3.009,8.084,0.012,3.081,32.18242492,21.498,23.495,17.82178585,12.884,11.983,4.44,10.113
KY116931_A_Alaska_232_2015,Vic11,2015,9,9,1,1,3.006674082,0.016,6.006,14.03223416,3.022,9.057,0.01,5.062,26.15906563,23.417,22.498,17.81030011,13.714,11.953,2.438,10.091
KU589864_A_New_Hampshire_40_2015,Vic11,2015,9,14,1,0.979622082,3.011123471,0.022,7.008,14.03519822,1.03,5.057,1.012,5.072,25.21134594,21.705,19.564,16.04594294,10.766,15.513,5.031,10.114
KY509828_A_Seoul_1595_2015,Vic11,2015,9,14,1,0.988514265,8.008898776,2.018,7.006,12.03260467,2.053,9.059,0.01,10.121,26.20133482,29.033,18.455,16.79955539,26.534,12.949,3.447,14.162
KU590701_A_Ohio_28_2015,Vic11,2015,9,17,0,0.292701,4.007786429,2.024,6.006,12.03334568,1.028,7.083,0.012,3.06,27.15906563,21.223,18.467,20.80733605,15.749,9.969,3.458,9.089
KY681500_A_Saudi_Arabia_28_2015,Vic11,2015,9,25,0,0.208966284,2.006674082,0.02,6.004,11.03149315,1.024,8.075,0.012,4.086,25.14905451,21.188,19.453,19.80659504,15.745,10.967,2.455,9.112
KU591160_A_Hawaii_68_2015,Swtz13,2015,10,5,0,0,2.004449388,0.002,13.017,16.19229344,1.014,6.823,1.012,2.288,18.07452725,15.794,19.239,17.19636903,17.335,12.902,7.345,4.075
KU592163_A_Hawaii_74_2015,Swtz13,2015,10,9,0,0,3.008898776,0.004,11.017,15.18710634,1.024,5.623,0.008,2.288,19.17463849,21.782,23.268,14.40607632,23.361,11.904,5.347,5.047
KU592184_A_South_Dakota_39_2015,Swtz13,2015,10,13,0,0,3.004449388,0.02,11.017,15.18932938,1.014,6.823,0.008,2.306,18.06785317,19.951,19.23,20.17228603,18.345,8.906,4.335,4.044
EPI686117_A_Hong_Kong_15611_2015,Swtz13,2015,10,19,1,0.823638385,3.004449388,0.004,11.013,16.18932938,2.016,7.822,0.007,3.31,16.08120133,22.073,22.204,17.17228603,20.331,11.91,4.335,4.049
KX412042_A_Iowa_45_2015,Swtz13,2015,10,22,0,0,3.008898776,1.006,12.017,18.69173768,1.016,4.825,2.009,2.287,19.09566185,16.842,22.262,16.7465728,16.326,13.892,5.342,5.034
KY615571_A_Taipei_0011_2015,Swtz13,2015,12,24,1,0.866246758,5.004449388,0.005,11.021,16.19229344,2.016,4.829,0.009,3.314,20.10789766,20.978,18.262,17.17450908,19.343,8.903,6.328,6.05
MK640903_A_China_70219_2015,Swtz13,2015,12,25,1,0.678399407,3.006674082,0.004,11.021,16.19451649,2.014,7.822,0.007,1.308,22.10901001,22.841,23.379,19.18154872,20.314,13.929,5.333,5.049
KY487603_A_Taipei_0020_2016,Swtz13,2016,1,5,1,0.891811782,4.004449388,0.004,11.013,18.19081141,2.02,9.83,0.014,6.319,16.10567297,22.844,22.29,18.18340126,20.336,11.922,4.358,7.075
KX916993_A_California_12_2016,Swtz13,2016,1,12,0,0,5.012235818,1.01,12.015,15.19451649,1.016,8.829,1.016,2.305,20.09899889,21.881,21.305,19.19859207,18.341,8.908,7.35,4.053
KY615384_A_Keelung_0026_2016,Swtz13,2016,1,15,0,0,2.010011123,2.008,11.018,15.19155243,1.014,7.631,0.009,2.292,20.20355951,20.856,27.295,17.43534642,20.352,11.937,5.344,5.061
KY509826_A_Chungbuk_107_2016,Swtz13,2016,1,18,0,0,5.002224694,1.034,4.544,4.01074472,3.058,9.826,3.029,2.122,1.084538376,12.248,8.715,4.031122638,36.573,10.916,15.238,3.029
KX414582_A_Washington_26_2016,Swtz13,2016,1,19,0,0.139681363,2.004449388,1.006,12.013,15.1900704,1.016,6.831,0.008,2.312,20.24805339,16.804,23.245,14.21674694,19.374,9.908,5.362,6.053
MK640906_A_China_71516_2016,Swtz13,2016,1,25,1,0.826602445,3.004449388,0.012,11.013,16.19155243,2.016,8.824,0.009,3.31,18.08231368,21.888,25.237,19.17450908,22.349,10.912,5.356,5.053
KY487612_A_Linkou_0081_2016,Swtz13,2016,1,26,0,0.000741015,4.011123471,2.008,12.019,14.1900704,2.016,8.865,0.012,1.305,20.12569522,24.035,27.31,16.17636162,20.415,17.012,6.361,5.053
KY509827_A_Gyeonggi_458_2016,Swtz13,2016,2,22,0,0.013708781,7.004449388,1.014,6.544,15.60577992,2.038,13.822,1.122,7.161,2.088987764,8.228,12.689,20.4242312,28.49,10.914,12.326,6.107
KX416429_A_Hawaii_28_2016,Swtz13,2016,2,29,0,0.12634309,3.004449388,0.006,12.016,16.22119303,1.016,7.827,1.014,1.308,21.25027809,16.846,20.244,16.22082253,20.411,11.962,5.357,6.053
KX413283_A_Georgia_40_2016,Swtz13,2016,3,6,0,0,1.020022247,0.004,10.611,2.709522045,2.012,9.06,1.015,4.165,30.28587319,15.159,18.284,9.367914042,15.494,15.426,12.377,4.044
KX416117_A_Washington_47_2016,Swtz13,2016,3,14,0,0,2.008898776,1.006,11.019,16.18784735,2.014,6.623,0.009,3.303,20.20022247,22.82,25.291,13.42052612,23.378,9.922,9.348,5.079
KX416829_A_Washington_55_2016,Swtz13,2016,4,12,1,1,2.020022247,2.016,10.611,4.701370878,2.02,7.06,1.018,3.149,31.30478309,16.281,18.298,6.387180437,18.504,14.416,13.389,3.034
KX417005_A_Texas_136_2016,Swtz13,2016,4,22,0,0.035198222,1.042269188,1.014,10.615,5.709151538,1.45,8.058,2.013,2.155,32.40266963,18.659,18.694,7.371619118,15.523,13.388,11.513,2.175
KX918281_A_Kentucky_26_2016,Swtz13,2016,4,25,0,0,1.020022247,1.006,11.605,3.696924787,2.015,9.062,1.017,5.163,30.27252503,18.185,21.252,9.382734346,16.501,17.41,12.377,5.051
CY264049_A_Arizona_67_2016,Swtz13,2016,5,4,1,0.929233049,3.006674082,1.004,11.013,19.19377547,2.024,7.824,0.012,3.31,20.09010011,23.904,26.257,23.18006669,21.335,12.922,6.353,4.051
CY208845_A_Texas_182_2016,Swtz13,2016,8,31,0,0.293442016,2.004449388,0.022,14.025,19.19081141,1.018,6.835,0.009,2.311,18.24805339,21.014,27.274,16.24045943,23.402,11.947,5.37,7.053
MG984174_A_Shanghai_1_2016,Swtz13,2016,9,14,1,0.956280104,3.004449388,2.006,13.027,18.19118192,2.018,8.827,2.014,4.31,24.07675195,27.831,39.335,23.18747684,22.335,12.913,7.329,9.055
KY115915_A_Nebraska_24_2016,Swtz13,2016,9,19,1,0.972582438,2.004449388,0.008,12.023,20.18932938,1.016,6.833,0.012,2.31,17.243604,18.854,27.258,15.22823268,22.388,12.908,5.365,8.053
CY211583_A_California_129_2016,HK15,2016,10,5,0,0.005187106,0,0,3.038,4.075954057,1.013,2.432,0.002,0.556,7.034482759,5.599,5.219,2.973323453,1.553,2.025,1.054,2.004
CY213847_A_Minnesota_76_2016,HK15,2016,10,25,0,0,1,0.02,1.032,10.88699518,1.004,3.461,0.004,3.011,8.215795328,15.507,16.172,10.17413857,11.438,8.052,1.06,4.293
CY210604_A_Idaho_41_2016,HK15,2016,11,22,0,0.005187106,0.004449388,0.002,1.038,4.074842534,0.01,1.502,0.002,0.546,7.572858732,9.579,6.255,2.974805484,4.509,3.063,2.055,1.029
KY949700_A_Keelung_0082_2016,HK15,2016,11,30,0,0,0,0.002,0,1.825490923,0.008,2.511,0.002,0.569,7.034482759,11.493,7.03,2.748054835,5.543,3.015,0.067,1.042
KY949967_A_Linkou_0169_2016,HK15,2016,12,2,0,0,1,0,0.01,1.824008892,0.012,2.551,0.008,1.584,8.032258065,8.519,8.09,1.749166358,4.581,2.056,0.079,1.326
KY949766_A_Taipei_0088_2016,HK15,2016,12,6,0,0,0,0.002,0.01,2.824008892,0.006,3.499,0.002,0.548,8.034482759,11.515,8.09,1.750648388,5.487,2.012,0.062,1.014
MK640910_A_China_80241_2016,HK15,2016,12,6,0,0,0.002224694,2.018,2.016,6.030381623,2.087,3.015,0.007,2.038,6.028921023,11.822,13.167,8.40829937,10.774,3.661,4.095,3.334
CY214207_A_Hawaii_103_2016,HK15,2016,12,7,0,0,2.002224694,0.004,1.016,10.88625417,1.004,3.491,0.008,3.04,9.209121246,15.317,16.083,12.17450908,11.462,8.088,1.064,6.356
CY212631_A_Nevada_55_2016,HK15,2016,12,8,0,0,0,0.004,2.02,8.005928122,0.01,1.077,1.006,1.628,7.08676307,9.605,20.181,6.414968507,4.502,4.731,2.054,3.014
KY949862_A_Keelung_0089_2016,HK15,2016,12,8,0,0,1.002224694,2.002,2.016,6.030381623,2.08,4.017,0.006,4.062,7.024471635,12.598,12.167,9.406076325,6.777,3.663,3.103,1.382
MN304604_A_Basel_USB002047_1_2016,HK15,2016,12,10,0,0,0,2.002,0,1.824008892,0.009,2.553,0.002,0.552,9.041156841,8.545,7.032,2.749166358,5.547,4.059,0.05,1.022
MG856322_A_Karachay_Cherkess_CRIE_296_2016,HK15,2016,12,11,0,0,3.004449388,0.002,0.026,8.99221934,3.008,8.486,0.002,4.011,11.08898776,16.301,12.304,12.41496851,13.224,11.341,4.05,1.437
KY949675_A_Linkou_0175_2016,HK15,2016,12,12,0,0,4.004449388,0,1.012,8.994071878,3.014,7.549,0.002,5.042,12.08898776,12.247,14.142,13.41422749,10.241,12.401,3.062,1.163
CY212887_A_California_184_2016,HK15,2016,12,13,0,0,0,1.002,0.038,3.862171175,0.005,2.503,0.002,0.548,8.041156841,9.551,9.258,4.788069655,4.492,5.013,0.064,2.017
CY212895_A_California_187_2016,HK15,2016,12,14,0,0,5.020022247,1.012,7.02,20.20711375,2.019,12.021,1.01,7.335,36.30478309,37.44,31.323,25.27491664,20.463,16.369,9.124,8.076
KY950133_A_Keelung_0095_2016,HK15,2016,12,14,0,0,0,1.004,0.02,1.824008892,0.015,2.528,0.003,0.58,7.034482759,9.549,7.131,2.750648388,4.592,4.035,1.067,1.055
MF736980_A_Vologda_CRIE_172_2016,HK15,2016,12,17,0,0,4.004449388,2.019,0.01,6.992960356,2.008,4.557,0.008,4.061,16.09010011,22.847,12.204,12.41126343,11.253,14.053,4.072,1.507
CY214479_A_Maryland_31_2016,HK15,2016,12,19,0,0.033716191,1,1.004,0.01,0.814005187,0.028,2.499,0.002,1.563,9.038932147,9.596,9.129,3.7365691,7.625,2.018,1.069,4.018
KY949826_A_Taipei_0092_2016,HK15,2016,12,19,0,0,0.002224694,2,1.012,2.824008892,0.004,2.501,0.008,0.548,12.04671858,7.505,10.129,2.751389403,7.482,5.009,0.068,1.016
KY949786_A_Keelung_0097_2016,HK15,2016,12,20,0,0,1,1.004,0.01,1.824749907,0.012,2.499,0.002,0.551,7.034482759,9.587,7.092,1.749166358,4.583,3.004,0.05,2.014
KY949934_A_Keelung_0099_2016,HK15,2016,12,21,0,0,0,1.002,0.02,1.824749907,0.005,2.551,0,0.559,7.034482759,9.491,7.131,1.749166358,4.49,3.054,0.031,1.029
KY950096_A_Linkou_0181_2016,HK15,2016,12,21,0,0,3.004449388,1.018,1.012,7.993701371,3.027,7.522,0.003,4.028,11.08898776,14.415,14.177,11.41570952,10.274,10.364,4.06,1.148
KY950211_A_Linkou_0185_2016,HK15,2016,12,24,0,0,3.004449388,1.014,0.01,9.99221934,2.023,7.49,0.002,4.004,11.08898776,14.431,11.235,14.41496851,9.324,11.349,4.05,1.422
MN304638_A_Basel_USB002088_1_2016,HK15,2016,12,24,0,0,0,0.01,1.02,7.006669137,0.024,2.036,1.006,0.659,4.08676307,11.598,21.173,9.41608003,3.571,4.679,2.05,3.053
MN304643_A_Basel_USB002097_1_2016,HK15,2016,12,25,0,0,5.004449388,1.018,0.01,6.993701371,3.008,6.532,0.004,5.061,13.08231368,19.422,12.243,12.41126343,11.267,14.077,4.067,3.499
MN304651_A_Basel_USB002098_1_2016,HK15,2016,12,25,0,0,0,0.004,1.022,8.006669137,0.01,2.021,1.002,0.635,4.084538376,11.558,21.175,9.414597999,3.523,4.657,2.073,3.017
KY950051_A_Linkou_0186_2016,HK15,2016,12,26,0,0.442386069,4.008898776,1.002,0.01,4.178214153,1.007,4.017,0,3.038,12.18242492,16.617,5.102,5.982956651,2.633,10.05,3.058,2.346
MN304652_A_Basel_USB001532_1_2016,HK15,2016,12,26,0,0,5.004449388,1.004,0.026,6.992960356,3.009,7.551,0.003,4.039,13.08231368,19.23,12.304,12.41200445,11.263,14.101,4.065,2.454
KY949699_A_Linkou_0187_2016,HK15,2016,12,27,0,0,0,0.002,1.02,7.007039644,0.007,1.054,1.001,0.633,4.080088988,8.494,21.185,7.414227492,5.481,4.696,2.066,2.019
MN304051_A_Basel_USB003343_1_2016,HK15,2016,12,27,0,0,0,2,0.01,4.096702482,0.004,2.568,0.003,0.538,8.050055617,6.503,6.108,5.97999259,3.634,7.102,2.059,1.034
MN304663_A_Basel_USB001539_1_2016,HK15,2016,12,27,0,0,2.002224694,1.004,1.02,7.005928122,0.013,2.028,1.006,0.661,10.18242492,11.61,20.177,6.417932568,4.541,5.666,2.063,3.054
MN304664_A_Basel_USB001538_1_2016,HK15,2016,12,27,0,0,1,1,2.014,3.862171175,0.013,3.502,0.008,2.528,10.03448276,7.473,6.086,3.788069655,6.605,5.007,0.076,2
MN304667_A_Basel_USB001537_1_2016,HK15,2016,12,27,0,0,0,0.004,1.012,7.006669137,0.008,2.06,1.006,0.622,5.084538376,11.596,21.119,10.414598,3.483,4.698,2.05,4.006
MN304668_A_Basel_USB002128_1_2016,HK15,2016,12,27,0,0.099296036,2.006674082,1.014,2.006,3.839199704,0.018,1.507,0.001,1.913,7.057842047,9.704,7.078,5.776213412,8.58,7.112,3.053,2.033
MN304672_A_Basel_USB002199_1_2016,HK15,2016,12,27,0,0,1,1,2.002,3.862171175,1.02,3.514,0.008,1.539,9.034482759,7.479,6.038,3.788069655,6.557,5.016,0.068,1.013
MN304679_A_Basel_USB002138_1_2016,HK15,2016,12,28,0,0,0,0.002,0.012,1.807706558,1.005,3.515,0.002,2.562,9.036707453,9.597,8.098,3.732864024,5.498,5.021,2.046,0.021
MN304682_A_Basel_USB001546_1_2016,HK15,2016,12,29,0,0,0,2.008,0.04,4.096702482,0.004,1.572,0,0.546,8.044493882,9.585,10.248,6.974805484,6.413,7.098,4.06,2.023
MN304687_A_Basel_USB002180_1_2016,HK15,2016,12,29,0,0,5.004449388,1.008,0.026,6.992960356,3.022,6.505,0.004,4.028,13.08231368,19.265,13.298,12.41126343,11.296,14.052,4.067,2.444
MN304690_A_Basel_USB002178_1_2016,HK15,2016,12,29,0,0,0,3,0.014,4.096702482,0.032,2.498,0.002,0.531,8.044493882,9.49,10.122,6.974805484,6.596,7.019,5.079,2.006
KY949682_A_Linkou_0191_2016,HK15,2016,12,30,0,0,4.004449388,0.014,1.002,8.994071878,3.014,7.503,0.003,4.028,14.08898776,12.44,15.088,13.41422749,10.239,12.354,4.062,1.15
MG984518_A_Shanghai_7_2016,HK15,2016,12,30,0,0,0,2.004,1.02,8.005928122,0.012,3.018,1.001,1.637,10.27808676,11.6,18.179,10.41719155,6.524,4.657,2.054,2.017
MN304056_A_Basel_USB003348_1_2016,HK15,2016,12,30,0,0.007039644,0,0.002,0.01,1.806595035,0.007,3.514,0.001,2.554,9.031145717,7.479,8.096,0.731011486,5.49,4.03,1.041,3.004
CY214879_A_California_214_2016,HK15,2016,12,31,0,0.005557614,0,2,1.038,3.074842534,1.011,1.43,1,0.573,7.521690768,8.561,5.25,4.973323453,3.53,3.017,2.05,3.049
MN304704_A_Basel_USB001552_1_2016,HK15,2016,12,31,0,0.004075584,0.004449388,2,2.038,3.074842534,0.01,5.42,1.002,0.533,6.530589544,9.518,5.264,5.010374213,3.519,2.032,2.077,1.02
MN304711_A_Basel_USB001562_1_2016,HK15,2016,12,31,0,0,0,3.002,0.01,3.860689144,0.005,2.554,0.006,0.56,8.101223582,5.533,6.131,3.799184883,4.494,2.062,1.032,2.039
MN304158_A_Basel_USB001568_1_2017,HK15,2017,1,2,0,0,5.006674082,1.004,0.01,6.995183401,3.008,7.505,0.003,4.053,13.08676307,20.23,12.237,12.41348648,11.239,14.054,4.069,2.501
MN304160_A_Basel_USB002230_1_2017,HK15,2017,1,2,0,0,0,2.006,1.01,1.824749907,0.005,2.513,0.008,0.551,10.04560623,8.527,7.096,1.77658392,5.477,5.015,0.07,1.044
CY214567_A_West_Virginia_01_2017,HK15,2017,1,3,0,0,2,0,1.014,1.824008892,0.005,3.519,2.004,0.554,7.052280311,7.507,10.189,1.75657651,4.597,2.031,1.181,0.028
MN304174_A_Basel_USB001581_1_2017,HK15,2017,1,3,0,0,0,0.008,1.02,7.006669137,1.011,1.069,1.008,1.667,8.183537264,10.604,19.197,7.430529826,5.501,6.72,2.065,2.071
MK640913_A_China_81105_2017,HK15,2017,1,4,0,0,0,0.004,2.028,7.007410152,0.013,2.033,1.002,0.624,6.109010011,10.552,22.194,9.417932568,3.554,6.798,2.06,3.004
MN304184_A_Basel_USB001592_1_2017,HK15,2017,1,4,0,0,4.562847608,1.02,0.01,6.995924416,3.008,6.502,0.004,4.028,14.09788654,19.41,12.216,12.41422749,11.239,14.039,4.071,2.45
MN304199_A_Basel_USB001639_1_2017,HK15,2017,1,4,0,0,1.004449388,1,0.026,0.812523157,0.002,1.523,0.003,1.564,12.06896552,9.491,7.396,4.737680622,2.851,2.011,1.063,5.081
MN304202_A_Basel_USB002304_1_2017,HK15,2017,1,4,0,0,4.556173526,2.02,0.026,6.995924416,3.01,7.561,0.008,4.063,14.09121246,19.408,12.308,12.41422749,11.273,14.101,4.076,2.51
MN304206_A_Basel_USB001584_1_2017,HK15,2017,1,4,0,0,0,2.012,0.04,4.096702482,0.026,2.51,0,0.536,8.04894327,10.662,9.309,6.977028529,6.535,7.044,4.064,3.014
MK640914_A_China_81129_2017,HK15,2017,1,5,0,0,1.002224694,1.006,2.01,8.010374213,0.012,3.017,1.008,0.643,7.115684093,10.622,19.135,11.43127084,4.557,5.665,2.077,2.046
MN304230_A_Basel_USB002323_1_2017,HK15,2017,1,6,0,0,1,1,1.012,5.863653205,2.015,3.514,0.002,0.555,9.087875417,8.477,6.098,4.798443868,6.645,4.026,1.053,2.036
CY242099_A_Florida_29_2017,HK15,2017,1,7,0,0,1,1.008,2.02,8.008151167,0.016,1.058,2.01,0.659,7.113459399,11.558,19.191,6.42682475,5.544,4.706,3.073,3.06
MN304260_A_Basel_USB002443_1_2017,HK15,2017,1,7,0,0,1,0.004,2.02,7.006669137,1.009,1.055,1.003,1.637,8.183537264,10.508,20.195,7.430529826,5.456,6.702,2.079,2.031
MN304284_A_Basel_USB002561_1_2017,HK15,2017,1,9,0,0,5.006674082,1.004,0.026,6.995183401,3.008,6.534,0.001,4.061,13.08676307,19.234,12.282,12.41348648,11.236,14.064,4.039,2.503
MG984182_A_Shanghai_10_2017,HK15,2017,1,10,0,0,0.002224694,1.006,1.02,1.822897369,0.026,3.035,1.003,1.575,6.088987764,10.504,19.189,3.756947017,6.574,3.679,2.073,3.021
MN304303_A_Basel_USB002594_1_2017,HK15,2017,1,10,0,0,0.002224694,0.004,1.024,4.107076695,0.003,2.496,0.002,1.565,7.506117909,10.603,9.263,5.982215635,4.421,4.007,4.061,2.059
MG984190_A_Shanghai_11_2017,HK15,2017,1,11,0,0,0,1.006,1.02,7.006669137,0.009,3.029,2.008,0.574,8.102335929,10.609,20.186,9.457206373,5.461,3.666,2.079,1.017
CY218123_A_Wisconsin_08_2017,HK15,2017,1,13,0,0,1.011123471,0,1.028,6.114116339,0.012,2.504,0,1.548,11.08898776,8.519,6.191,6.13412375,2.554,7.029,3.051,0.034
MG984198_A_Shanghai_12_2017,HK15,2017,1,13,0,0,0.002224694,1.008,1.02,7.008151167,0.006,3.028,1.001,0.576,6.088987764,10.564,19.179,9.437939978,6.434,4.667,2.066,1.017
MN304081_A_Basel_USB003378_1_2017,HK15,2017,1,13,0,0,0.002224694,0,0.042,1.807706558,1.008,3.515,0.002,2.558,9.043381535,10.525,8.256,3.735087069,5.484,5.023,2.044,0.023
MN304347_A_Basel_USB002671_1_2017,HK15,2017,1,13,0,0,4.556173526,1.004,0.01,6.995183401,3.021,7.561,0.002,4.03,14.09343715,19.236,12.212,12.41496851,11.276,14.101,4.064,2.455
MH637557_A_Keelung_0113_2017,HK15,2017,1,16,0,0,0,0,0.034,1.824749907,1.015,3.519,0.007,0.563,7.041156841,8.492,11.245,0.757317525,6.708,3.035,1.046,0.072
MH637752_A_Linkou_0206_2017,HK15,2017,1,17,0,0,2,3.062,0.01,5.09855502,0.015,2.534,1.006,1.567,9.061179088,12.525,6.136,9.053353094,5.62,2.174,2.103,3.025
MN304376_A_Basel_USB002722_1_2017,HK15,2017,1,17,0,0,0.002224694,0,1.04,4.107076695,0.01,2.508,0.002,1.569,8.506117909,8.513,9.349,5.982215635,4.517,4.014,4.077,3.061
MF783012_A_Rochester_U029_2017,HK15,2017,1,20,0,0,2.006674082,2.002,0.01,7.178584661,2.031,4.025,1.002,3.009,14.17908788,17.622,10.112,8.995553909,3.785,12.041,4.135,2.301
MG984222_A_Shanghai_15_2017,HK15,2017,1,22,0,0,0.002224694,2.006,2.02,8.007410152,0.024,4.048,1.004,1.645,7.13570634,8.612,18.187,10.42015561,5.58,4.686,3.06,2.032
MN304409_A_Basel_USB002775_1_2017,HK15,2017,1,22,0,0,0,0.006,1.01,7.007410152,0.023,2.066,1.008,0.635,8.187986652,10.61,20.143,6.429788811,4.541,7.7,2.071,2.031
MN304423_A_Basel_USB002825_1_2017,HK15,2017,1,23,0,0,3.007786429,0.002,0.02,5.184142275,3.01,3.064,0,3.002,12.17686318,18.612,8.175,9.998147462,6.679,15.099,2.074,2.289
MG984230_A_Shanghai_16_2017,HK15,2017,1,25,0,0,0,1.02,1.01,9.00926269,0.012,6.054,0.004,1.659,10.28031146,10.704,18.137,9.439422008,6.507,4.686,3.062,5.058
MG984238_A_Shanghai_17_2017,HK15,2017,1,25,0,0,0.002224694,1.006,2.02,8.007410152,0.012,5.018,0.008,2.661,6.088987764,10.609,21.191,10.4194146,4.543,4.661,3.081,4.064
MG984246_A_Shanghai_18_2017,HK15,2017,1,26,0,0,0,0.004,1.02,8.007410152,1.014,3.037,0,2.642,8.102335929,10.551,19.195,10.42015561,3.696,3.679,1.034,4.036
MN304459_A_Basel_USB002891_1_2017,HK15,2017,1,29,0,0,0,1.011,1.02,7.006669137,0.009,2.059,1.008,1.641,9.185761958,9.608,20.197,8.429788811,8.493,6.702,3.073,2.035
CY220180_A_New_Jersey_07_2017,HK15,2017,1,30,0,0,0,1,1.014,3.075583549,0.008,2.554,1.002,1.576,9.066740823,8.497,9.147,5.997406447,6.53,1.21,1.056,6.022
CY220132_A_Texas_32_2017,HK15,2017,1,31,0,0,0.002224694,0.004,1.02,7.008151167,1.027,3.005,2.002,0.624,9.115684093,12.51,20.181,9.42682475,5.58,4.654,2.061,3.012
CY223691_A_Maryland_10_2017,HK15,2017,1,31,0,0,0,0,0.002,4.076695072,0.002,3.503,1.004,1.63,6.066740823,9.499,7.065,7.031493146,6.451,1.148,0.069,1.11
CY224883_A_Arizona_06_2017,HK15,2017,1,31,0,0,0.002224694,2,0.012,5.10633568,1.032,3.524,0.003,0.535,8.101223582,9.523,7.156,4.982956651,5.614,4.066,2.081,1.021
MG984254_A_Shanghai_19_2017,HK15,2017,1,31,0,0,0,0.008,1.02,7.007410152,1.008,4.074,1.002,1.628,10.28031146,10.602,20.185,8.463875509,4.649,5.687,2.057,3.016
MK640915_A_China_81891_2017,HK15,2017,2,1,0,0,0.002224694,3.006,1.018,7.031863653,2.091,4.042,0.007,2.006,7.028921023,12.691,13.193,9.423119674,7.791,8.692,6.101,1.286
MN304483_A_Basel_USB002922_1_2017,HK15,2017,2,1,0,0,5.006674082,2.004,0,6.994442386,3.008,7.511,0.002,6.008,13.08898776,19.236,12.164,14.41422749,11.239,14.052,4.066,3.411
MH637648_A_Taipei_0122_2017,HK15,2017,2,2,0,0,0.004449388,0.004,1.02,7.006669137,0.024,1.015,1.001,0.653,7.102335929,11.615,19.181,6.426083735,4.575,4.027,4.053,6.041
MN304116_A_Basel_USB003451_1_2017,HK15,2017,2,2,0,0,1.002224694,0.006,0.012,4.107076695,0.011,2.51,0.006,2.524,7.506117909,10.643,9.197,6.979251575,4.467,4.016,3.077,2.014
MN304117_A_Basel_USB003452_1_2017,HK15,2017,2,2,0,0,0,0.01,1.02,7.006669137,0.021,1.066,1.002,0.643,8.183537264,10.632,19.197,6.430529826,5.511,5.698,2.06,2.044
MG984270_A_Shanghai_20_2017,HK15,2017,2,3,0,0,0,1.006,1.02,8.007410152,0.012,3.084,1.002,2.661,10.28031146,8.576,20.186,10.42015561,5.551,3.731,2.058,4.064
MH637679_A_Taipei_0123_2017,HK15,2017,2,3,0,0,3.008898776,1.002,1.012,8.994812894,3.014,7.507,1.003,5.017,16.09899889,12.332,15.16,13.44164505,10.24,13.372,3.085,2.049
MN304125_A_Basel_USB003503_1_2017,HK15,2017,2,5,0,0,0,2.008,1.028,3.86439422,0.013,3.502,0.002,2.543,9.043381535,9.61,6.098,4.791033716,5.655,5.011,0.049,1.028
MN304521_A_Basel_USB002995_1_2017,HK15,2017,2,5,0,0,0,2.026,0.038,4.099666543,0.027,2.513,1.005,1.565,11.04560623,9.633,7.268,9.047424972,6.643,4.144,2.096,3.023
MG984278_A_Shanghai_21_2017,HK15,2017,2,6,0,0,0,2.01,2.02,10.00815117,0.024,3.035,1.004,2.637,8.102335929,11.608,21.197,9.438680993,5.578,3.681,2.057,4.031
MN304128_A_Basel_USB003507_1_2017,HK15,2017,2,6,0,0,2.006674082,2.009,0.01,7.178955169,2.026,2.084,0.002,3.002,16.17686318,9.665,9.138,9.99851797,4.763,13.109,4.084,2.296
CY220548_A_Alabama_06_2017,HK15,2017,2,7,0,0,0,1.01,2.02,7.008151167,0.016,1.009,2.008,1.628,8.109010011,11.584,21.217,7.429047795,4.55,5.652,3.066,3.02
CY223707_A_Ohio_05_2017,HK15,2017,2,7,0,0,4.006674082,0,2,8.994812894,3.014,8.551,0.004,4.039,17.14682981,19.273,18.117,15.45461282,10.238,14.435,2.073,1.098
